"Tcs","Rc_thresholds","Rh_thresholds","first_Tc_reach_days","MAE"
5,-127,151,0,54
6,-127,151,0,32
7,-127,151,0,37
8,-127,151,0,47
9,-127,151,0,6
5,-128,151,0,57
6,-128,151,0,32
7,-128,151,0,37
8,-128,151,0,50
9,-128,151,0,6
5,-129,151,0,57
6,-129,151,0,35
7,-129,151,0,37
8,-129,151,0,50
9,-129,151,0,6
5,-130,151,0,71
6,-130,151,0,35
7,-130,151,0,37
8,-130,151,0,50
9,-130,151,0,33
5,-131,151,0,147
6,-131,151,0,35
7,-131,151,0,38
8,-131,151,0,50
9,-131,151,0,33
5,-132,151,0,NA
6,-132,151,0,35
7,-132,151,0,38
8,-132,151,0,50
9,-132,151,0,33
5,-133,151,0,NA
6,-133,151,0,35
7,-133,151,0,38
8,-133,151,0,50
9,-133,151,0,33
5,-134,151,0,NA
6,-134,151,0,35
7,-134,151,0,38
8,-134,151,0,50
9,-134,151,0,37
5,-135,151,0,NA
6,-135,151,0,36
7,-135,151,0,38
8,-135,151,0,50
9,-135,151,0,37
5,-136,151,0,NA
6,-136,151,0,36
7,-136,151,0,38
8,-136,151,0,50
9,-136,151,0,38
5,-137,151,0,NA
6,-137,151,0,36
7,-137,151,0,38
8,-137,151,0,50
9,-137,151,0,38
5,-138,151,0,NA
6,-138,151,0,36
7,-138,151,0,38
8,-138,151,0,50
9,-138,151,0,38
5,-139,151,0,NA
6,-139,151,0,36
7,-139,151,0,38
8,-139,151,0,50
9,-139,151,0,38
5,-140,151,0,NA
6,-140,151,0,37
7,-140,151,0,38
8,-140,151,0,50
9,-140,151,0,41
5,-141,151,0,NA
6,-141,151,0,37
7,-141,151,0,38
8,-141,151,0,50
9,-141,151,0,41
5,-142,151,0,NA
6,-142,151,0,37
7,-142,151,0,38
8,-142,151,0,50
9,-142,151,0,41
5,-143,151,0,NA
6,-143,151,0,37
7,-143,151,0,38
8,-143,151,0,50
9,-143,151,0,45
5,-144,151,0,NA
6,-144,151,0,37
7,-144,151,0,39
8,-144,151,0,50
9,-144,151,0,45
5,-145,151,0,NA
6,-145,151,0,38
7,-145,151,0,39
8,-145,151,0,50
9,-145,151,0,56
5,-146,151,0,NA
6,-146,151,0,39
7,-146,151,0,39
8,-146,151,0,50
9,-146,151,0,57
5,-147,151,0,NA
6,-147,151,0,39
7,-147,151,0,39
8,-147,151,0,50
9,-147,151,0,57
5,-148,151,0,NA
6,-148,151,0,40
7,-148,151,0,39
8,-148,151,0,50
9,-148,151,0,57
5,-149,151,0,NA
6,-149,151,0,40
7,-149,151,0,40
8,-149,151,0,50
9,-149,151,0,59
5,-150,151,0,NA
6,-150,151,0,40
7,-150,151,0,40
8,-150,151,0,50
9,-150,151,0,59
5,-90,152,0,22
6,-90,152,0,26
7,-90,152,0,0
8,-90,152,0,42
9,-90,152,0,62
5,-91,152,0,22
6,-91,152,0,26
7,-91,152,0,0
8,-91,152,0,42
9,-91,152,0,26
5,-92,152,0,22
6,-92,152,0,26
7,-92,152,0,0
8,-92,152,0,38
9,-92,152,0,26
5,-93,152,0,22
6,-93,152,0,26
7,-93,152,0,4
8,-93,152,0,38
9,-93,152,0,26
5,-94,152,0,27
6,-94,152,0,26
7,-94,152,0,4
8,-94,152,0,38
9,-94,152,0,14
5,-95,152,0,27
6,-95,152,0,26
7,-95,152,0,4
8,-95,152,0,38
9,-95,152,0,14
5,-96,152,0,28
6,-96,152,0,27
7,-96,152,0,10
8,-96,152,0,38
9,-96,152,0,14
5,-97,152,0,28
6,-97,152,0,27
7,-97,152,0,31
8,-97,152,0,29
9,-97,152,0,14
5,-98,152,0,28
6,-98,152,0,27
7,-98,152,0,31
8,-98,152,0,29
9,-98,152,0,14
5,-99,152,0,29
6,-99,152,0,27
7,-99,152,0,33
8,-99,152,0,29
9,-99,152,0,5
5,-100,152,0,29
6,-100,152,0,27
7,-100,152,0,33
8,-100,152,0,29
9,-100,152,0,5
5,-101,152,0,29
6,-101,152,0,28
7,-101,152,0,33
8,-101,152,0,29
9,-101,152,0,5
5,-102,152,0,29
6,-102,152,0,28
7,-102,152,0,37
8,-102,152,0,26
9,-102,152,0,5
5,-103,152,0,29
6,-103,152,0,28
7,-103,152,0,37
8,-103,152,0,26
9,-103,152,0,5
5,-104,152,0,29
6,-104,152,0,28
7,-104,152,0,37
8,-104,152,0,26
9,-104,152,0,5
5,-105,152,0,33
6,-105,152,0,28
7,-105,152,0,37
8,-105,152,0,26
9,-105,152,0,5
5,-106,152,0,33
6,-106,152,0,28
7,-106,152,0,37
8,-106,152,0,25
9,-106,152,0,5
5,-107,152,0,34
6,-107,152,0,28
7,-107,152,0,37
8,-107,152,0,25
9,-107,152,0,5
5,-108,152,0,34
6,-108,152,0,28
7,-108,152,0,37
8,-108,152,0,11
9,-108,152,0,5
5,-109,152,0,36
6,-109,152,0,28
7,-109,152,0,37
8,-109,152,0,11
9,-109,152,0,2
5,-110,152,0,36
6,-110,152,0,28
7,-110,152,0,37
8,-110,152,0,12
9,-110,152,0,2
5,-111,152,0,42
6,-111,152,0,29
7,-111,152,0,37
8,-111,152,0,21
9,-111,152,0,2
5,-112,152,0,45
6,-112,152,0,29
7,-112,152,0,37
8,-112,152,0,21
9,-112,152,0,2
5,-113,152,0,48
6,-113,152,0,29
7,-113,152,0,37
8,-113,152,0,23
9,-113,152,0,3
5,-114,152,0,48
6,-114,152,0,29
7,-114,152,0,37
8,-114,152,0,23
9,-114,152,0,3
5,-115,152,0,48
6,-115,152,0,29
7,-115,152,0,37
8,-115,152,0,23
9,-115,152,0,3
5,-116,152,0,49
6,-116,152,0,30
7,-116,152,0,37
8,-116,152,0,23
9,-116,152,0,3
5,-117,152,0,49
6,-117,152,0,30
7,-117,152,0,37
8,-117,152,0,26
9,-117,152,0,3
5,-118,152,0,49
6,-118,152,0,31
7,-118,152,0,37
8,-118,152,0,26
9,-118,152,0,4
5,-119,152,0,49
6,-119,152,0,31
7,-119,152,0,37
8,-119,152,0,26
9,-119,152,0,4
5,-120,152,0,49
6,-120,152,0,31
7,-120,152,0,37
8,-120,152,0,29
9,-120,152,0,4
5,-121,152,0,49
6,-121,152,0,32
7,-121,152,0,37
8,-121,152,0,41
9,-121,152,0,4
5,-122,152,0,50
6,-122,152,0,32
7,-122,152,0,37
8,-122,152,0,45
9,-122,152,0,4
5,-123,152,0,50
6,-123,152,0,32
7,-123,152,0,37
8,-123,152,0,45
9,-123,152,0,9
5,-124,152,0,50
6,-124,152,0,32
7,-124,152,0,37
8,-124,152,0,45
9,-124,152,0,9
5,-125,152,0,50
6,-125,152,0,32
7,-125,152,0,37
8,-125,152,0,47
9,-125,152,0,9
5,-126,152,0,52
6,-126,152,0,32
7,-126,152,0,37
8,-126,152,0,47
9,-126,152,0,9
5,-127,152,0,54
6,-127,152,0,32
7,-127,152,0,37
8,-127,152,0,47
9,-127,152,0,9
5,-128,152,0,57
6,-128,152,0,32
7,-128,152,0,37
8,-128,152,0,51
9,-128,152,0,9
5,-129,152,0,57
6,-129,152,0,35
7,-129,152,0,38
8,-129,152,0,51
9,-129,152,0,9
5,-130,152,0,71
6,-130,152,0,35
7,-130,152,0,38
8,-130,152,0,51
9,-130,152,0,34
5,-131,152,0,147
6,-131,152,0,35
7,-131,152,0,38
8,-131,152,0,51
9,-131,152,0,34
5,-132,152,0,NA
6,-132,152,0,36
7,-132,152,0,38
8,-132,152,0,51
9,-132,152,0,34
5,-133,152,0,NA
6,-133,152,0,36
7,-133,152,0,38
8,-133,152,0,51
9,-133,152,0,34
5,-134,152,0,NA
6,-134,152,0,36
7,-134,152,0,38
8,-134,152,0,51
9,-134,152,0,37
5,-135,152,0,NA
6,-135,152,0,36
7,-135,152,0,38
8,-135,152,0,51
9,-135,152,0,37
5,-136,152,0,NA
6,-136,152,0,36
7,-136,152,0,38
8,-136,152,0,51
9,-136,152,0,38
5,-137,152,0,NA
6,-137,152,0,37
7,-137,152,0,38
8,-137,152,0,51
9,-137,152,0,38
5,-138,152,0,NA
6,-138,152,0,37
7,-138,152,0,38
8,-138,152,0,51
9,-138,152,0,38
5,-139,152,0,NA
6,-139,152,0,37
7,-139,152,0,38
8,-139,152,0,51
9,-139,152,0,38
5,-140,152,0,NA
6,-140,152,0,37
7,-140,152,0,38
8,-140,152,0,51
9,-140,152,0,41
5,-141,152,0,NA
6,-141,152,0,37
7,-141,152,0,38
8,-141,152,0,51
9,-141,152,0,41
5,-142,152,0,NA
6,-142,152,0,37
7,-142,152,0,38
8,-142,152,0,51
9,-142,152,0,41
5,-143,152,0,NA
6,-143,152,0,37
7,-143,152,0,39
8,-143,152,0,51
9,-143,152,0,45
5,-144,152,0,NA
6,-144,152,0,37
7,-144,152,0,39
8,-144,152,0,51
9,-144,152,0,45
5,-145,152,0,NA
6,-145,152,0,38
7,-145,152,0,39
8,-145,152,0,51
9,-145,152,0,56
5,-146,152,0,NA
6,-146,152,0,39
7,-146,152,0,40
8,-146,152,0,51
9,-146,152,0,58
5,-147,152,0,NA
6,-147,152,0,39
7,-147,152,0,40
8,-147,152,0,51
9,-147,152,0,58
5,-148,152,0,NA
6,-148,152,0,40
7,-148,152,0,40
8,-148,152,0,51
9,-148,152,0,58
5,-149,152,0,NA
6,-149,152,0,40
7,-149,152,0,40
8,-149,152,0,51
9,-149,152,0,59
5,-150,152,0,NA
6,-150,152,0,40
7,-150,152,0,40
8,-150,152,0,51
9,-150,152,0,59
5,-90,153,0,23
6,-90,153,0,27
7,-90,153,0,1
8,-90,153,0,39
9,-90,153,0,62
5,-91,153,0,23
6,-91,153,0,27
7,-91,153,0,1
8,-91,153,0,39
9,-91,153,0,26
5,-92,153,0,23
6,-92,153,0,27
7,-92,153,0,1
8,-92,153,0,29
9,-92,153,0,26
5,-93,153,0,23
6,-93,153,0,27
7,-93,153,0,4
8,-93,153,0,29
9,-93,153,0,26
5,-94,153,0,27
6,-94,153,0,27
7,-94,153,0,4
8,-94,153,0,29
9,-94,153,0,11
5,-95,153,0,28
6,-95,153,0,27
7,-95,153,0,4
8,-95,153,0,29
9,-95,153,0,11
5,-96,153,0,28
6,-96,153,0,27
7,-96,153,0,11
8,-96,153,0,29
9,-96,153,0,11
5,-97,153,0,28
6,-97,153,0,27
7,-97,153,0,31
8,-97,153,0,28
9,-97,153,0,11
5,-98,153,0,28
6,-98,153,0,27
7,-98,153,0,31
8,-98,153,0,28
9,-98,153,0,11
5,-99,153,0,29
6,-99,153,0,27
7,-99,153,0,34
8,-99,153,0,28
9,-99,153,0,4
5,-100,153,0,29
6,-100,153,0,27
7,-100,153,0,34
8,-100,153,0,28
9,-100,153,0,4
5,-101,153,0,29
6,-101,153,0,28
7,-101,153,0,34
8,-101,153,0,28
9,-101,153,0,4
5,-102,153,0,29
6,-102,153,0,28
7,-102,153,0,37
8,-102,153,0,25
9,-102,153,0,4
5,-103,153,0,30
6,-103,153,0,28
7,-103,153,0,37
8,-103,153,0,25
9,-103,153,0,4
5,-104,153,0,30
6,-104,153,0,28
7,-104,153,0,37
8,-104,153,0,25
9,-104,153,0,4
5,-105,153,0,33
6,-105,153,0,28
7,-105,153,0,37
8,-105,153,0,25
9,-105,153,0,4
5,-106,153,0,33
6,-106,153,0,28
7,-106,153,0,37
8,-106,153,0,25
9,-106,153,0,4
5,-107,153,0,35
6,-107,153,0,28
7,-107,153,0,37
8,-107,153,0,25
9,-107,153,0,4
5,-108,153,0,35
6,-108,153,0,28
7,-108,153,0,37
8,-108,153,0,12
9,-108,153,0,4
5,-109,153,0,36
6,-109,153,0,29
7,-109,153,0,37
8,-109,153,0,12
9,-109,153,0,3
5,-110,153,0,36
6,-110,153,0,29
7,-110,153,0,37
8,-110,153,0,12
9,-110,153,0,3
5,-111,153,0,43
6,-111,153,0,29
7,-111,153,0,37
8,-111,153,0,22
9,-111,153,0,3
5,-112,153,0,45
6,-112,153,0,29
7,-112,153,0,37
8,-112,153,0,22
9,-112,153,0,3
5,-113,153,0,48
6,-113,153,0,29
7,-113,153,0,37
8,-113,153,0,23
9,-113,153,0,4
5,-114,153,0,48
6,-114,153,0,30
7,-114,153,0,37
8,-114,153,0,23
9,-114,153,0,4
5,-115,153,0,48
6,-115,153,0,30
7,-115,153,0,37
8,-115,153,0,23
9,-115,153,0,4
5,-116,153,0,49
6,-116,153,0,30
7,-116,153,0,37
8,-116,153,0,23
9,-116,153,0,4
5,-117,153,0,49
6,-117,153,0,31
7,-117,153,0,37
8,-117,153,0,27
9,-117,153,0,4
5,-118,153,0,49
6,-118,153,0,31
7,-118,153,0,37
8,-118,153,0,27
9,-118,153,0,6
5,-119,153,0,49
6,-119,153,0,31
7,-119,153,0,37
8,-119,153,0,27
9,-119,153,0,6
5,-120,153,0,49
6,-120,153,0,32
7,-120,153,0,37
8,-120,153,0,30
9,-120,153,0,6
5,-121,153,0,49
6,-121,153,0,32
7,-121,153,0,37
8,-121,153,0,41
9,-121,153,0,6
5,-122,153,0,50
6,-122,153,0,32
7,-122,153,0,37
8,-122,153,0,45
9,-122,153,0,6
5,-123,153,0,50
6,-123,153,0,32
7,-123,153,0,37
8,-123,153,0,45
9,-123,153,0,10
5,-124,153,0,50
6,-124,153,0,32
7,-124,153,0,37
8,-124,153,0,45
9,-124,153,0,10
5,-125,153,0,51
6,-125,153,0,32
7,-125,153,0,37
8,-125,153,0,48
9,-125,153,0,10
5,-126,153,0,52
6,-126,153,0,32
7,-126,153,0,37
8,-126,153,0,48
9,-126,153,0,10
5,-127,153,0,55
6,-127,153,0,32
7,-127,153,0,37
8,-127,153,0,48
9,-127,153,0,10
5,-128,153,0,57
6,-128,153,0,32
7,-128,153,0,37
8,-128,153,0,51
9,-128,153,0,10
5,-129,153,0,57
6,-129,153,0,35
7,-129,153,0,38
8,-129,153,0,51
9,-129,153,0,10
5,-130,153,0,71
6,-130,153,0,35
7,-130,153,0,38
8,-130,153,0,51
9,-130,153,0,34
5,-131,153,0,147
6,-131,153,0,36
7,-131,153,0,38
8,-131,153,0,51
9,-131,153,0,34
5,-132,153,0,NA
6,-132,153,0,36
7,-132,153,0,38
8,-132,153,0,51
9,-132,153,0,34
5,-133,153,0,NA
6,-133,153,0,36
7,-133,153,0,38
8,-133,153,0,51
9,-133,153,0,34
5,-134,153,0,NA
6,-134,153,0,36
7,-134,153,0,38
8,-134,153,0,51
9,-134,153,0,38
5,-135,153,0,NA
6,-135,153,0,36
7,-135,153,0,38
8,-135,153,0,51
9,-135,153,0,38
5,-136,153,0,NA
6,-136,153,0,36
7,-136,153,0,39
8,-136,153,0,51
9,-136,153,0,39
5,-137,153,0,NA
6,-137,153,0,37
7,-137,153,0,39
8,-137,153,0,51
9,-137,153,0,39
5,-138,153,0,NA
6,-138,153,0,37
7,-138,153,0,39
8,-138,153,0,51
9,-138,153,0,39
5,-139,153,0,NA
6,-139,153,0,37
7,-139,153,0,39
8,-139,153,0,51
9,-139,153,0,39
5,-140,153,0,NA
6,-140,153,0,37
7,-140,153,0,39
8,-140,153,0,51
9,-140,153,0,42
5,-141,153,0,NA
6,-141,153,0,37
7,-141,153,0,39
8,-141,153,0,51
9,-141,153,0,42
5,-142,153,0,NA
6,-142,153,0,37
7,-142,153,0,39
8,-142,153,0,51
9,-142,153,0,42
5,-143,153,0,NA
6,-143,153,0,37
7,-143,153,0,39
8,-143,153,0,51
9,-143,153,0,46
5,-144,153,0,NA
6,-144,153,0,37
7,-144,153,0,40
8,-144,153,0,51
9,-144,153,0,46
5,-145,153,0,NA
6,-145,153,0,39
7,-145,153,0,40
8,-145,153,0,51
9,-145,153,0,56
5,-146,153,0,NA
6,-146,153,0,39
7,-146,153,0,40
8,-146,153,0,51
9,-146,153,0,58
5,-147,153,0,NA
6,-147,153,0,39
7,-147,153,0,40
8,-147,153,0,51
9,-147,153,0,58
5,-148,153,0,NA
6,-148,153,0,40
7,-148,153,0,40
8,-148,153,0,51
9,-148,153,0,58
5,-149,153,0,NA
6,-149,153,0,40
7,-149,153,0,40
8,-149,153,0,51
9,-149,153,0,59
5,-150,153,0,NA
6,-150,153,0,40
7,-150,153,0,40
8,-150,153,0,51
9,-150,153,0,59
5,-90,154,0,23
6,-90,154,0,27
7,-90,154,0,1
8,-90,154,0,36
9,-90,154,0,62
5,-91,154,0,23
6,-91,154,0,27
7,-91,154,0,1
8,-91,154,0,36
9,-91,154,0,25
5,-92,154,0,23
6,-92,154,0,27
7,-92,154,0,1
8,-92,154,0,29
9,-92,154,0,25
5,-93,154,0,23
6,-93,154,0,27
7,-93,154,0,5
8,-93,154,0,29
9,-93,154,0,25
5,-94,154,0,27
6,-94,154,0,27
7,-94,154,0,5
8,-94,154,0,29
9,-94,154,0,9
5,-95,154,0,28
6,-95,154,0,27
7,-95,154,0,5
8,-95,154,0,29
9,-95,154,0,9
5,-96,154,0,28
6,-96,154,0,27
7,-96,154,0,11
8,-96,154,0,29
9,-96,154,0,9
5,-97,154,0,28
6,-97,154,0,27
7,-97,154,0,32
8,-97,154,0,26
9,-97,154,0,9
5,-98,154,0,28
6,-98,154,0,27
7,-98,154,0,32
8,-98,154,0,26
9,-98,154,0,9
5,-99,154,0,29
6,-99,154,0,27
7,-99,154,0,34
8,-99,154,0,26
9,-99,154,0,4
5,-100,154,0,29
6,-100,154,0,27
7,-100,154,0,34
8,-100,154,0,26
9,-100,154,0,4
5,-101,154,0,30
6,-101,154,0,28
7,-101,154,0,34
8,-101,154,0,26
9,-101,154,0,4
5,-102,154,0,30
6,-102,154,0,28
7,-102,154,0,37
8,-102,154,0,24
9,-102,154,0,4
5,-103,154,0,30
6,-103,154,0,28
7,-103,154,0,37
8,-103,154,0,24
9,-103,154,0,4
5,-104,154,0,30
6,-104,154,0,28
7,-104,154,0,37
8,-104,154,0,24
9,-104,154,0,4
5,-105,154,0,33
6,-105,154,0,28
7,-105,154,0,37
8,-105,154,0,24
9,-105,154,0,4
5,-106,154,0,33
6,-106,154,0,29
7,-106,154,0,37
8,-106,154,0,24
9,-106,154,0,4
5,-107,154,0,35
6,-107,154,0,29
7,-107,154,0,37
8,-107,154,0,24
9,-107,154,0,4
5,-108,154,0,35
6,-108,154,0,29
7,-108,154,0,37
8,-108,154,0,12
9,-108,154,0,4
5,-109,154,0,37
6,-109,154,0,29
7,-109,154,0,37
8,-109,154,0,12
9,-109,154,0,4
5,-110,154,0,37
6,-110,154,0,29
7,-110,154,0,37
8,-110,154,0,13
9,-110,154,0,4
5,-111,154,0,43
6,-111,154,0,29
7,-111,154,0,37
8,-111,154,0,22
9,-111,154,0,4
5,-112,154,0,45
6,-112,154,0,29
7,-112,154,0,37
8,-112,154,0,22
9,-112,154,0,4
5,-113,154,0,48
6,-113,154,0,29
7,-113,154,0,37
8,-113,154,0,24
9,-113,154,0,6
5,-114,154,0,48
6,-114,154,0,30
7,-114,154,0,37
8,-114,154,0,24
9,-114,154,0,6
5,-115,154,0,48
6,-115,154,0,30
7,-115,154,0,37
8,-115,154,0,24
9,-115,154,0,6
5,-116,154,0,49
6,-116,154,0,30
7,-116,154,0,37
8,-116,154,0,24
9,-116,154,0,6
5,-117,154,0,49
6,-117,154,0,31
7,-117,154,0,37
8,-117,154,0,27
9,-117,154,0,6
5,-118,154,0,49
6,-118,154,0,31
7,-118,154,0,37
8,-118,154,0,27
9,-118,154,0,6
5,-119,154,0,49
6,-119,154,0,31
7,-119,154,0,37
8,-119,154,0,27
9,-119,154,0,6
5,-120,154,0,50
6,-120,154,0,32
7,-120,154,0,37
8,-120,154,0,30
9,-120,154,0,6
5,-121,154,0,50
6,-121,154,0,32
7,-121,154,0,37
8,-121,154,0,41
9,-121,154,0,6
5,-122,154,0,50
6,-122,154,0,32
7,-122,154,0,37
8,-122,154,0,45
9,-122,154,0,6
5,-123,154,0,50
6,-123,154,0,32
7,-123,154,0,37
8,-123,154,0,45
9,-123,154,0,11
5,-124,154,0,50
6,-124,154,0,33
7,-124,154,0,38
8,-124,154,0,45
9,-124,154,0,11
5,-125,154,0,51
6,-125,154,0,33
7,-125,154,0,38
8,-125,154,0,48
9,-125,154,0,11
5,-126,154,0,52
6,-126,154,0,33
7,-126,154,0,38
8,-126,154,0,48
9,-126,154,0,11
5,-127,154,0,55
6,-127,154,0,33
7,-127,154,0,38
8,-127,154,0,48
9,-127,154,0,11
5,-128,154,0,57
6,-128,154,0,33
7,-128,154,0,38
8,-128,154,0,51
9,-128,154,0,11
5,-129,154,0,58
6,-129,154,0,35
7,-129,154,0,38
8,-129,154,0,51
9,-129,154,0,11
5,-130,154,0,71
6,-130,154,0,36
7,-130,154,0,38
8,-130,154,0,51
9,-130,154,0,34
5,-131,154,0,147
6,-131,154,0,36
7,-131,154,0,39
8,-131,154,0,51
9,-131,154,0,34
5,-132,154,0,NA
6,-132,154,0,36
7,-132,154,0,39
8,-132,154,0,51
9,-132,154,0,34
5,-133,154,0,NA
6,-133,154,0,36
7,-133,154,0,39
8,-133,154,0,51
9,-133,154,0,34
5,-134,154,0,NA
6,-134,154,0,36
7,-134,154,0,39
8,-134,154,0,51
9,-134,154,0,38
5,-135,154,0,NA
6,-135,154,0,36
7,-135,154,0,39
8,-135,154,0,51
9,-135,154,0,38
5,-136,154,0,NA
6,-136,154,0,37
7,-136,154,0,39
8,-136,154,0,51
9,-136,154,0,40
5,-137,154,0,NA
6,-137,154,0,37
7,-137,154,0,39
8,-137,154,0,51
9,-137,154,0,40
5,-138,154,0,NA
6,-138,154,0,37
7,-138,154,0,39
8,-138,154,0,51
9,-138,154,0,40
5,-139,154,0,NA
6,-139,154,0,37
7,-139,154,0,39
8,-139,154,0,51
9,-139,154,0,40
5,-140,154,0,NA
6,-140,154,0,37
7,-140,154,0,39
8,-140,154,0,51
9,-140,154,0,43
5,-141,154,0,NA
6,-141,154,0,37
7,-141,154,0,39
8,-141,154,0,51
9,-141,154,0,43
5,-142,154,0,NA
6,-142,154,0,37
7,-142,154,0,39
8,-142,154,0,51
9,-142,154,0,43
5,-143,154,0,NA
6,-143,154,0,37
7,-143,154,0,40
8,-143,154,0,51
9,-143,154,0,47
5,-144,154,0,NA
6,-144,154,0,37
7,-144,154,0,40
8,-144,154,0,51
9,-144,154,0,47
5,-145,154,0,NA
6,-145,154,0,39
7,-145,154,0,40
8,-145,154,0,51
9,-145,154,0,56
5,-146,154,0,NA
6,-146,154,0,39
7,-146,154,0,40
8,-146,154,0,51
9,-146,154,0,58
5,-147,154,0,NA
6,-147,154,0,39
7,-147,154,0,40
8,-147,154,0,51
9,-147,154,0,58
5,-148,154,0,NA
6,-148,154,0,40
7,-148,154,0,40
8,-148,154,0,51
9,-148,154,0,58
5,-149,154,0,NA
6,-149,154,0,40
7,-149,154,0,40
8,-149,154,0,51
9,-149,154,0,59
5,-150,154,0,NA
6,-150,154,0,40
7,-150,154,0,40
8,-150,154,0,51
9,-150,154,0,59
5,-90,155,0,23
6,-90,155,0,27
7,-90,155,0,2
8,-90,155,0,29
9,-90,155,0,48
5,-91,155,0,23
6,-91,155,0,27
7,-91,155,0,2
8,-91,155,0,29
9,-91,155,0,24
5,-92,155,0,23
6,-92,155,0,27
7,-92,155,0,2
8,-92,155,0,28
9,-92,155,0,24
5,-93,155,0,23
6,-93,155,0,27
7,-93,155,0,6
8,-93,155,0,28
9,-93,155,0,24
5,-94,155,0,27
6,-94,155,0,27
7,-94,155,0,6
8,-94,155,0,28
9,-94,155,0,5
5,-95,155,0,28
6,-95,155,0,27
7,-95,155,0,6
8,-95,155,0,28
9,-95,155,0,5
5,-96,155,0,28
6,-96,155,0,27
7,-96,155,0,11
8,-96,155,0,28
9,-96,155,0,5
5,-97,155,0,28
6,-97,155,0,27
7,-97,155,0,32
8,-97,155,0,26
9,-97,155,0,5
5,-98,155,0,29
6,-98,155,0,27
7,-98,155,0,32
8,-98,155,0,26
9,-98,155,0,5
5,-99,155,0,30
6,-99,155,0,27
7,-99,155,0,34
8,-99,155,0,26
9,-99,155,0,2
5,-100,155,0,30
6,-100,155,0,28
7,-100,155,0,34
8,-100,155,0,26
9,-100,155,0,2
5,-101,155,0,30
6,-101,155,0,28
7,-101,155,0,34
8,-101,155,0,26
9,-101,155,0,2
5,-102,155,0,30
6,-102,155,0,28
7,-102,155,0,37
8,-102,155,0,23
9,-102,155,0,2
5,-103,155,0,30
6,-103,155,0,29
7,-103,155,0,37
8,-103,155,0,23
9,-103,155,0,2
5,-104,155,0,30
6,-104,155,0,29
7,-104,155,0,37
8,-104,155,0,23
9,-104,155,0,2
5,-105,155,0,33
6,-105,155,0,29
7,-105,155,0,37
8,-105,155,0,23
9,-105,155,0,2
5,-106,155,0,33
6,-106,155,0,29
7,-106,155,0,37
8,-106,155,0,22
9,-106,155,0,2
5,-107,155,0,35
6,-107,155,0,29
7,-107,155,0,37
8,-107,155,0,22
9,-107,155,0,2
5,-108,155,0,35
6,-108,155,0,29
7,-108,155,0,37
8,-108,155,0,14
9,-108,155,0,2
5,-109,155,0,37
6,-109,155,0,29
7,-109,155,0,37
8,-109,155,0,14
9,-109,155,0,6
5,-110,155,0,37
6,-110,155,0,29
7,-110,155,0,37
8,-110,155,0,14
9,-110,155,0,6
5,-111,155,0,43
6,-111,155,0,29
7,-111,155,0,37
8,-111,155,0,23
9,-111,155,0,6
5,-112,155,0,45
6,-112,155,0,29
7,-112,155,0,37
8,-112,155,0,23
9,-112,155,0,6
5,-113,155,0,48
6,-113,155,0,30
7,-113,155,0,37
8,-113,155,0,24
9,-113,155,0,6
5,-114,155,0,49
6,-114,155,0,30
7,-114,155,0,38
8,-114,155,0,24
9,-114,155,0,6
5,-115,155,0,49
6,-115,155,0,30
7,-115,155,0,38
8,-115,155,0,24
9,-115,155,0,6
5,-116,155,0,49
6,-116,155,0,31
7,-116,155,0,38
8,-116,155,0,24
9,-116,155,0,6
5,-117,155,0,49
6,-117,155,0,31
7,-117,155,0,38
8,-117,155,0,27
9,-117,155,0,6
5,-118,155,0,49
6,-118,155,0,32
7,-118,155,0,38
8,-118,155,0,27
9,-118,155,0,9
5,-119,155,0,49
6,-119,155,0,32
7,-119,155,0,38
8,-119,155,0,27
9,-119,155,0,9
5,-120,155,0,50
6,-120,155,0,32
7,-120,155,0,38
8,-120,155,0,31
9,-120,155,0,9
5,-121,155,0,50
6,-121,155,0,33
7,-121,155,0,38
8,-121,155,0,42
9,-121,155,0,9
5,-122,155,0,50
6,-122,155,0,33
7,-122,155,0,38
8,-122,155,0,46
9,-122,155,0,9
5,-123,155,0,50
6,-123,155,0,33
7,-123,155,0,38
8,-123,155,0,46
9,-123,155,0,11
5,-124,155,0,50
6,-124,155,0,33
7,-124,155,0,38
8,-124,155,0,46
9,-124,155,0,11
5,-125,155,0,51
6,-125,155,0,33
7,-125,155,0,38
8,-125,155,0,48
9,-125,155,0,11
5,-126,155,0,53
6,-126,155,0,33
7,-126,155,0,38
8,-126,155,0,48
9,-126,155,0,11
5,-127,155,0,55
6,-127,155,0,33
7,-127,155,0,38
8,-127,155,0,48
9,-127,155,0,11
5,-128,155,0,57
6,-128,155,0,33
7,-128,155,0,38
8,-128,155,0,51
9,-128,155,0,11
5,-129,155,0,58
6,-129,155,0,35
7,-129,155,0,39
8,-129,155,0,51
9,-129,155,0,11
5,-130,155,0,71
6,-130,155,0,36
7,-130,155,0,39
8,-130,155,0,51
9,-130,155,0,35
5,-131,155,0,147
6,-131,155,0,36
7,-131,155,0,39
8,-131,155,0,51
9,-131,155,0,35
5,-132,155,0,NA
6,-132,155,0,36
7,-132,155,0,39
8,-132,155,0,51
9,-132,155,0,35
5,-133,155,0,NA
6,-133,155,0,36
7,-133,155,0,39
8,-133,155,0,51
9,-133,155,0,35
5,-134,155,0,NA
6,-134,155,0,36
7,-134,155,0,39
8,-134,155,0,51
9,-134,155,0,39
5,-135,155,0,NA
