"","id","date","tmax","tmin","prcp","year","month","day"
"1","KSM00047159",1973-01-01,9,1.4,0,"1973",1,1
"2","KSM00047159",1973-01-02,26.7,23.5,7.1,"1973",1,2
"3","KSM00047159",1973-01-03,15.5,11.8,4.1,"1973",1,3
"4","KSM00047159",1973-01-04,22.1,18,1,"1973",1,4
"5","KSM00047159",1973-01-05,7,1,0,"1973",1,5
"6","KSM00047159",1973-01-06,10,3,0,"1973",1,6
"7","KSM00047159",1973-01-07,10.2,6.4,4.1,"1973",1,7
"8","KSM00047159",1973-01-08,8,-2.2,0,"1973",1,8
"9","KSM00047159",1973-01-09,9,1,0,"1973",1,9
"10","KSM00047159",1973-01-10,6,0,0,"1973",1,10
"11","KSM00047159",1973-01-11,5,-2,0,"1973",1,11
"12","KSM00047159",1973-01-12,8,0,0,"1973",1,12
"13","KSM00047159",1973-01-13,8,2,0,"1973",1,13
"14","KSM00047159",1973-01-14,10,5,0,"1973",1,14
"15","KSM00047159",1973-01-15,10,1,0,"1973",1,15
"16","KSM00047159",1973-01-16,13,5,0,"1973",1,16
"17","KSM00047159",1973-01-17,10,3,0,"1973",1,17
"18","KSM00047159",1973-01-18,8,-4,0.5,"1973",1,18
"19","KSM00047159",1973-01-19,8,-2.8,0,"1973",1,19
"20","KSM00047159",1973-01-20,9,2,0,"1973",1,20
"21","KSM00047159",1973-01-21,11,2.1,0,"1973",1,21
"22","KSM00047159",1973-01-22,12,5,5.1,"1973",1,22
"23","KSM00047159",1973-01-23,12,7,0,"1973",1,23
"24","KSM00047159",1973-01-24,12,2.6,24.9,"1973",1,24
"25","KSM00047159",1973-01-25,9,0.4,0,"1973",1,25
"26","KSM00047159",1973-01-26,7,-3.2,0,"1973",1,26
"27","KSM00047159",1973-01-27,6,-7,0,"1973",1,27
"28","KSM00047159",1973-01-28,8,-1,0,"1973",1,28
"29","KSM00047159",1973-01-29,9,0,0,"1973",1,29
"30","KSM00047159",1973-01-30,9,-1,0,"1973",1,30
"31","KSM00047159",1973-01-31,10,-0.2,0,"1973",1,31
"32","KSM00047159",1973-02-01,11,2,0,"1973",2,1
"33","KSM00047159",1973-02-02,11,2,0,"1973",2,2
"34","KSM00047159",1973-02-03,12,6,7.9,"1973",2,3
"35","KSM00047159",1973-02-04,8,7,4.1,"1973",2,4
"36","KSM00047159",1973-02-05,12,0.5,1,"1973",2,5
"37","KSM00047159",1973-02-06,8,-1.5,0,"1973",2,6
"38","KSM00047159",1973-02-07,2,-8,0,"1973",2,7
"39","KSM00047159",1973-02-08,2,-5,0,"1973",2,8
"40","KSM00047159",1973-02-09,4,-5,0,"1973",2,9
"41","KSM00047159",1973-02-10,8,-2,0,"1973",2,10
"42","KSM00047159",1973-02-11,9,1,0,"1973",2,11
"43","KSM00047159",1973-02-12,9,0,0,"1973",2,12
"44","KSM00047159",1973-02-13,11,2,0,"1973",2,13
"45","KSM00047159",1973-02-14,12,4,0,"1973",2,14
"46","KSM00047159",1973-02-15,15,4,0,"1973",2,15
"47","KSM00047159",1973-02-16,15,4,0,"1973",2,16
"48","KSM00047159",1973-02-17,13,5,0,"1973",2,17
"49","KSM00047159",1973-02-18,14,2,0,"1973",2,18
"50","KSM00047159",1973-02-19,11,3.3,0,"1973",2,19
"51","KSM00047159",1973-02-20,8,-2.6,0,"1973",2,20
"52","KSM00047159",1973-02-21,10,-2,0,"1973",2,21
"53","KSM00047159",1973-02-22,5.9,0.1,9.9,"1973",2,22
"54","KSM00047159",1973-02-23,10,-1,0,"1973",2,23
"55","KSM00047159",1973-02-24,4.1,-17.1,0,"1973",2,24
"56","KSM00047159",1973-02-25,3,-6,0,"1973",2,25
"57","KSM00047159",1973-02-26,9,-1,0,"1973",2,26
"58","KSM00047159",1973-02-27,10,4,0,"1973",2,27
"59","KSM00047159",1973-02-28,11,0.6,0,"1973",2,28
"60","KSM00047159",1973-03-01,9,-0.5,0,"1973",3,1
"61","KSM00047159",1973-03-02,9,-2,0,"1973",3,2
"62","KSM00047159",1973-03-03,11,0,0,"1973",3,3
"63","KSM00047159",1973-03-04,14,10,0,"1973",3,4
"64","KSM00047159",1973-03-05,9,-1,0,"1973",3,5
"65","KSM00047159",1973-03-06,7,0,0,"1973",3,6
"66","KSM00047159",1973-03-07,11,2,0,"1973",3,7
"67","KSM00047159",1973-03-08,17,7,0,"1973",3,8
"68","KSM00047159",1973-03-09,11,2,2,"1973",3,9
"69","KSM00047159",1973-03-10,11,4,0,"1973",3,10
"70","KSM00047159",1973-03-11,13,5,0,"1973",3,11
"71","KSM00047159",1973-03-12,16,6,0,"1973",3,12
"72","KSM00047159",1973-03-13,13,5,0,"1973",3,13
"73","KSM00047159",1973-03-14,12,5,0,"1973",3,14
"74","KSM00047159",1973-03-15,10,4,0,"1973",3,15
"75","KSM00047159",1973-03-16,13,1.7,1,"1973",3,16
"76","KSM00047159",1973-03-17,10,2,0,"1973",3,17
"77","KSM00047159",1973-03-18,14,2,0,"1973",3,18
"78","KSM00047159",1973-03-19,14,4,0,"1973",3,19
"79","KSM00047159",1973-03-20,17,8,4.1,"1973",3,20
"80","KSM00047159",1973-03-21,13,1.5,0.5,"1973",3,21
"81","KSM00047159",1973-03-22,14,5,0,"1973",3,22
"82","KSM00047159",1973-03-23,16,10.3,0,"1973",3,23
"83","KSM00047159",1973-03-24,14,3.8,0,"1973",3,24
"84","KSM00047159",1973-03-25,9,-1,0,"1973",3,25
"85","KSM00047159",1973-03-26,11,1,0,"1973",3,26
"86","KSM00047159",1973-03-27,14.9,5,0,"1973",3,27
"87","KSM00047159",1973-03-28,20,9.9,0.5,"1973",3,28
"88","KSM00047159",1973-03-29,17,5.6,2,"1973",3,29
"89","KSM00047159",1973-03-30,18,10,0,"1973",3,30
"90","KSM00047159",1973-03-31,21,7,0,"1973",3,31
"91","KSM00047159",1973-04-01,17,9,0,"1973",4,1
"92","KSM00047159",1973-04-02,15.2,3,0,"1973",4,2
"93","KSM00047159",1973-04-03,16,7,0,"1973",4,3
"94","KSM00047159",1973-04-04,16,1.5,0,"1973",4,4
"95","KSM00047159",1973-04-05,16,4,0,"1973",4,5
"96","KSM00047159",1973-04-06,15.6,8,0,"1973",4,6
"97","KSM00047159",1973-04-07,17,13,4.1,"1973",4,7
"98","KSM00047159",1973-04-08,20,13,0,"1973",4,8
"99","KSM00047159",1973-04-09,17,5,0,"1973",4,9
"100","KSM00047159",1973-04-10,18.5,11,0,"1973",4,10
"101","KSM00047159",1973-04-11,17,9.6,18,"1973",4,11
"102","KSM00047159",1973-04-12,12,2.2,0,"1973",4,12
"103","KSM00047159",1973-04-13,18,12,0,"1973",4,13
"104","KSM00047159",1973-04-14,15,6.4,0,"1973",4,14
"105","KSM00047159",1973-04-15,14,4.9,22.1,"1973",4,15
"106","KSM00047159",1973-04-16,12,11,23.1,"1973",4,16
"107","KSM00047159",1973-04-17,17,5.9,0,"1973",4,17
"108","KSM00047159",1973-04-18,18,6,0,"1973",4,18
"109","KSM00047159",1973-04-19,17,8,0,"1973",4,19
"110","KSM00047159",1973-04-20,20,11,0,"1973",4,20
"111","KSM00047159",1973-04-21,16,9.3,1,"1973",4,21
"112","KSM00047159",1973-04-22,22,12,0,"1973",4,22
"113","KSM00047159",1973-04-23,20,14,2,"1973",4,23
"114","KSM00047159",1973-04-24,19,15,4.1,"1973",4,24
"115","KSM00047159",1973-04-25,22,15,0,"1973",4,25
"116","KSM00047159",1973-04-26,18,7,0.3,"1973",4,26
"117","KSM00047159",1973-04-27,20,9,0,"1973",4,27
"118","KSM00047159",1973-04-28,23,13,0,"1973",4,28
"119","KSM00047159",1973-04-29,19,14,0,"1973",4,29
"120","KSM00047159",1973-04-30,19,16,7.1,"1973",4,30
"121","KSM00047159",1973-05-01,19,16.8,119.9,"1973",5,1
"122","KSM00047159",1973-05-02,17,13,2,"1973",5,2
"123","KSM00047159",1973-05-03,18,7.3,0,"1973",5,3
"124","KSM00047159",1973-05-04,19,5,0,"1973",5,4
"125","KSM00047159",1973-05-05,19,11,0,"1973",5,5
"126","KSM00047159",1973-05-06,22,12,0,"1973",5,6
"127","KSM00047159",1973-05-07,24.9,17,40.9,"1973",5,7
"128","KSM00047159",1973-05-08,22,15,0.3,"1973",5,8
"129","KSM00047159",1973-05-09,21,14,0,"1973",5,9
"130","KSM00047159",1973-05-10,21,16,48,"1973",5,10
"131","KSM00047159",1973-05-11,21,12,0,"1973",5,11
"132","KSM00047159",1973-05-12,21,12,0,"1973",5,12
"133","KSM00047159",1973-05-13,20.7,15,0,"1973",5,13
"134","KSM00047159",1973-05-14,23,16,0,"1973",5,14
"135","KSM00047159",1973-05-15,23,16,0,"1973",5,15
"136","KSM00047159",1973-05-16,17,14,20.1,"1973",5,16
"137","KSM00047159",1973-05-17,20,7.2,0.5,"1973",5,17
"138","KSM00047159",1973-05-18,23,17,0,"1973",5,18
"139","KSM00047159",1973-05-19,22,14,0,"1973",5,19
"140","KSM00047159",1973-05-20,24,14,0,"1973",5,20
"141","KSM00047159",1973-05-21,23,16,0,"1973",5,21
"142","KSM00047159",1973-05-22,19,12,0,"1973",5,22
"143","KSM00047159",1973-05-23,19,10.2,0,"1973",5,23
"144","KSM00047159",1973-05-24,20,12,0,"1973",5,24
"145","KSM00047159",1973-05-25,20,13,0,"1973",5,25
"146","KSM00047159",1973-05-26,22,16,0,"1973",5,26
"147","KSM00047159",1973-05-27,24,17,0,"1973",5,27
"148","KSM00047159",1973-05-28,19,17,10.9,"1973",5,28
"149","KSM00047159",1973-05-29,23,15.4,0.3,"1973",5,29
"150","KSM00047159",1973-05-30,22,16,0,"1973",5,30
"151","KSM00047159",1973-05-31,22,8.4,0,"1973",5,31
"152","KSM00047159",1973-06-01,22,12,0,"1973",6,1
"153","KSM00047159",1973-06-02,22,15,0,"1973",6,2
"154","KSM00047159",1973-06-03,21,14,0,"1973",6,3
"155","KSM00047159",1973-06-04,21,14,0,"1973",6,4
"156","KSM00047159",1973-06-05,22,15,0,"1973",6,5
"157","KSM00047159",1973-06-06,20,17,29.5,"1973",6,6
"158","KSM00047159",1973-06-07,21,13,0,"1973",6,7
"159","KSM00047159",1973-06-08,22,15,0,"1973",6,8
"160","KSM00047159",1973-06-09,23,13.3,0,"1973",6,9
"161","KSM00047159",1973-06-10,23,14,9.4,"1973",6,10
"162","KSM00047159",1973-06-11,24,17,0,"1973",6,11
"163","KSM00047159",1973-06-12,19.8,16,8.4,"1973",6,12
"164","KSM00047159",1973-06-13,23,16,0,"1973",6,13
"165","KSM00047159",1973-06-14,22,16,0,"1973",6,14
"166","KSM00047159",1973-06-15,24,16,0,"1973",6,15
"167","KSM00047159",1973-06-16,27,18,0,"1973",6,16
"168","KSM00047159",1973-06-17,23,17,0,"1973",6,17
"169","KSM00047159",1973-06-18,24,13.3,0,"1973",6,18
"170","KSM00047159",1973-06-19,25,19,0,"1973",6,19
"171","KSM00047159",1973-06-20,25,15.6,4.1,"1973",6,20
"172","KSM00047159",1973-06-21,25.8,19,22.1,"1973",6,21
"173","KSM00047159",1973-06-22,28,21,0,"1973",6,22
"174","KSM00047159",1973-06-23,29,24,0,"1973",6,23
"175","KSM00047159",1973-06-24,25,19,0,"1973",6,24
"176","KSM00047159",1973-06-25,27,19,0,"1973",6,25
"177","KSM00047159",1973-06-26,22,14.5,0,"1973",6,26
"178","KSM00047159",1973-06-27,24,18,0,"1973",6,27
"179","KSM00047159",1973-06-28,25,15.7,0,"1973",6,28
"180","KSM00047159",1973-06-29,25.4,21,4.1,"1973",6,29
"181","KSM00047159",1973-06-30,26,21,0,"1973",6,30
"182","KSM00047159",1973-07-01,26,21,0,"1973",7,1
"183","KSM00047159",1973-07-02,28,21,0,"1973",7,2
"184","KSM00047159",1973-07-03,28,17,0,"1973",7,3
"185","KSM00047159",1973-07-04,27,20,0,"1973",7,4
"186","KSM00047159",1973-07-05,26.8,20,0,"1973",7,5
"187","KSM00047159",1973-07-06,29,22,10.9,"1973",7,6
"188","KSM00047159",1973-07-07,32,24,0,"1973",7,7
"189","KSM00047159",1973-07-08,30,24,0,"1973",7,8
"190","KSM00047159",1973-07-09,29,24,0,"1973",7,9
"191","KSM00047159",1973-07-10,30,24,0,"1973",7,10
"192","KSM00047159",1973-07-11,29,23,0,"1973",7,11
"193","KSM00047159",1973-07-12,29,23,0,"1973",7,12
"194","KSM00047159",1973-07-13,30,24,0,"1973",7,13
"195","KSM00047159",1973-07-14,30,24,0,"1973",7,14
"196","KSM00047159",1973-07-15,30,25,0,"1973",7,15
"197","KSM00047159",1973-07-16,31,24,0,"1973",7,16
"198","KSM00047159",1973-07-17,31,25,0,"1973",7,17
"199","KSM00047159",1973-07-18,30,23.6,0,"1973",7,18
"200","KSM00047159",1973-07-19,28,24,33,"1973",7,19
"201","KSM00047159",1973-07-20,30,24.8,0,"1973",7,20
"202","KSM00047159",1973-07-21,30,25,0,"1973",7,21
"203","KSM00047159",1973-07-22,31,25.3,0,"1973",7,22
"204","KSM00047159",1973-07-23,30,21.7,0,"1973",7,23
"205","KSM00047159",1973-07-24,30,23,0,"1973",7,24
"206","KSM00047159",1973-07-25,31,24,0,"1973",7,25
"207","KSM00047159",1973-07-26,32,25.8,0,"1973",7,26
"208","KSM00047159",1973-07-27,30,25,0,"1973",7,27
"209","KSM00047159",1973-07-28,31,25,0,"1973",7,28
"210","KSM00047159",1973-07-29,29,19.5,0.5,"1973",7,29
"211","KSM00047159",1973-07-30,26,22.9,0,"1973",7,30
"212","KSM00047159",1973-07-31,28,21,0,"1973",7,31
"213","KSM00047159",1973-08-01,29,19.1,0,"1973",8,1
"214","KSM00047159",1973-08-02,29,24,15,"1973",8,2
"215","KSM00047159",1973-08-03,29,25,0,"1973",8,3
"216","KSM00047159",1973-08-04,30,25,0,"1973",8,4
"217","KSM00047159",1973-08-05,31,25,0,"1973",8,5
"218","KSM00047159",1973-08-06,31,25,0,"1973",8,6
"219","KSM00047159",1973-08-07,4.9,-4.6,0,"1973",8,7
"220","KSM00047159",1973-08-08,31,26,0,"1973",8,8
"221","KSM00047159",1973-08-09,32,26,0,"1973",8,9
"222","KSM00047159",1973-08-10,31,19.6,0,"1973",8,10
"223","KSM00047159",1973-08-11,32,25,0,"1973",8,11
"224","KSM00047159",1973-08-12,31,25,0,"1973",8,12
"225","KSM00047159",1973-08-13,33,25,0,"1973",8,13
"226","KSM00047159",1973-08-14,33,25.8,0,"1973",8,14
"227","KSM00047159",1973-08-15,33,25,0.3,"1973",8,15
"228","KSM00047159",1973-08-16,31,26,0,"1973",8,16
"229","KSM00047159",1973-08-17,26.1,21,13,"1973",8,17
"230","KSM00047159",1973-08-18,32,25,0,"1973",8,18
"231","KSM00047159",1973-08-19,29,25,0,"1973",8,19
"232","KSM00047159",1973-08-20,31,24,0,"1973",8,20
"233","KSM00047159",1973-08-21,31,24.7,0,"1973",8,21
"234","KSM00047159",1973-08-22,31,24,0,"1973",8,22
"235","KSM00047159",1973-08-23,30,22.6,0,"1973",8,23
"236","KSM00047159",1973-08-24,30,24,0,"1973",8,24
"237","KSM00047159",1973-08-25,29,21,0,"1973",8,25
"238","KSM00047159",1973-08-26,31,22,0,"1973",8,26
"239","KSM00047159",1973-08-27,31,23,0,"1973",8,27
"240","KSM00047159",1973-08-28,33,26,0,"1973",8,28
"241","KSM00047159",1973-08-29,31,24.7,2,"1973",8,29
"242","KSM00047159",1973-08-30,29,23,0,"1973",8,30
"243","KSM00047159",1973-08-31,29,22,0,"1973",8,31
"244","KSM00047159",1973-09-01,27,20,0.3,"1973",9,1
"245","KSM00047159",1973-09-02,25,20,3,"1973",9,2
"246","KSM00047159",1973-09-03,26,21.7,17,"1973",9,3
"247","KSM00047159",1973-09-04,27,21,0,"1973",9,4
"248","KSM00047159",1973-09-05,28,21.4,0,"1973",9,5
"249","KSM00047159",1973-09-06,16.2,10.9,0,"1973",9,6
"250","KSM00047159",1973-09-07,27,19,0,"1973",9,7
"251","KSM00047159",1973-09-08,26,19,0,"1973",9,8
"252","KSM00047159",1973-09-09,22,20,14.5,"1973",9,9
"253","KSM00047159",1973-09-10,27,23.3,34,"1973",9,10
"254","KSM00047159",1973-09-11,27,17,0,"1973",9,11
"255","KSM00047159",1973-09-12,25,19,13,"1973",9,12
"256","KSM00047159",1973-09-13,24,17.6,0.3,"1973",9,13
"257","KSM00047159",1973-09-14,27,18,0,"1973",9,14
"258","KSM00047159",1973-09-15,24,19,0,"1973",9,15
"259","KSM00047159",1973-09-16,27,20.6,0,"1973",9,16
"260","KSM00047159",1973-09-17,27,20,0,"1973",9,17
"261","KSM00047159",1973-09-18,25,20,0.5,"1973",9,18
"262","KSM00047159",1973-09-19,27,20,0,"1973",9,19
"263","KSM00047159",1973-09-20,25,20,0,"1973",9,20
"264","KSM00047159",1973-09-21,29,17,0,"1973",9,21
"265","KSM00047159",1973-09-22,28,19,0,"1973",9,22
"266","KSM00047159",1973-09-23,26,19,0,"1973",9,23
"267","KSM00047159",1973-09-24,23.7,18,0,"1973",9,24
"268","KSM00047159",1973-09-25,25,19,0,"1973",9,25
"269","KSM00047159",1973-09-26,21.8,19.3,17,"1973",9,26
"270","KSM00047159",1973-09-27,23,12,0,"1973",9,27
"271","KSM00047159",1973-09-28,23,14,0,"1973",9,28
"272","KSM00047159",1973-09-29,23,17,41.9,"1973",9,29
"273","KSM00047159",1973-09-30,25,17,0,"1973",9,30
"274","KSM00047159",1973-10-01,27,16,0,"1973",10,1
"275","KSM00047159",1973-10-02,25,18.3,0,"1973",10,2
"276","KSM00047159",1973-10-03,23,13,0,"1973",10,3
"277","KSM00047159",1973-10-04,23,19.8,0,"1973",10,4
"278","KSM00047159",1973-10-05,19,15,1,"1973",10,5
"279","KSM00047159",1973-10-06,21,15,0,"1973",10,6
"280","KSM00047159",1973-10-07,23,13,0,"1973",10,7
"281","KSM00047159",1973-10-08,20,16.4,0,"1973",10,8
"282","KSM00047159",1973-10-09,21,13,0,"1973",10,9
"283","KSM00047159",1973-10-10,24,14,0,"1973",10,10
"284","KSM00047159",1973-10-11,22,17,0,"1973",10,11
"285","KSM00047159",1973-10-12,24,18,0,"1973",10,12
"286","KSM00047159",1973-10-13,20,10.2,0,"1973",10,13
"287","KSM00047159",1973-10-14,18,7,0,"1973",10,14
"288","KSM00047159",1973-10-15,31.5,23.7,0,"1973",10,15
"289","KSM00047159",1973-10-16,21,12,0,"1973",10,16
"290","KSM00047159",1973-10-17,22,11,0,"1973",10,17
"291","KSM00047159",1973-10-18,19,9.2,0,"1973",10,18
"292","KSM00047159",1973-10-19,20,10,0,"1973",10,19
"293","KSM00047159",1973-10-20,20,12,11.9,"1973",10,20
"294","KSM00047159",1973-10-21,23,18.2,0,"1973",10,21
"295","KSM00047159",1973-10-22,20,9,0,"1973",10,22
"296","KSM00047159",1973-10-23,20,11,0,"1973",10,23
"297","KSM00047159",1973-10-24,17.7,7.6,0,"1973",10,24
"298","KSM00047159",1973-10-25,17,8,0,"1973",10,25
"299","KSM00047159",1973-10-26,17,8,0,"1973",10,26
"300","KSM00047159",1973-10-27,29.9,23,0,"1973",10,27
"301","KSM00047159",1973-10-28,18,12,0,"1973",10,28
"302","KSM00047159",1973-10-29,20,16,0,"1973",10,29
"303","KSM00047159",1973-10-30,22,12,0,"1973",10,30
"304","KSM00047159",1973-10-31,21,9.9,0,"1973",10,31
"305","KSM00047159",1973-11-01,21,15.4,3.6,"1973",11,1
"306","KSM00047159",1973-11-02,17,5.3,0,"1973",11,2
"307","KSM00047159",1973-11-03,18,10,0,"1973",11,3
"308","KSM00047159",1973-11-04,20,9,0,"1973",11,4
"309","KSM00047159",1973-11-05,20,9.2,0,"1973",11,5
"310","KSM00047159",1973-11-06,15,8,0,"1973",11,6
"311","KSM00047159",1973-11-07,18,8,0,"1973",11,7
"312","KSM00047159",1973-11-08,18,10,0,"1973",11,8
"313","KSM00047159",1973-11-09,20,8.1,139.4,"1973",11,9
"314","KSM00047159",1973-11-10,21,16.2,0,"1973",11,10
"315","KSM00047159",1973-11-11,12,6,0,"1973",11,11
"316","KSM00047159",1973-11-12,12,5,0,"1973",11,12
"317","KSM00047159",1973-11-13,17,6,0,"1973",11,13
"318","KSM00047159",1973-11-14,17,8,0,"1973",11,14
"319","KSM00047159",1973-11-15,17,9,0,"1973",11,15
"320","KSM00047159",1973-11-16,16,6.7,12.4,"1973",11,16
"321","KSM00047159",1973-11-17,12.9,4.3,7.9,"1973",11,17
"322","KSM00047159",1973-11-18,9,1,0,"1973",11,18
"323","KSM00047159",1973-11-19,8,-6,0,"1973",11,19
"324","KSM00047159",1973-11-20,12,-1,0,"1973",11,20
"325","KSM00047159",1973-11-21,8,2.1,0,"1973",11,21
"326","KSM00047159",1973-11-22,8,0,0,"1973",11,22
"327","KSM00047159",1973-11-23,14,3,0,"1973",11,23
"328","KSM00047159",1973-11-24,18,6,0,"1973",11,24
"329","KSM00047159",1973-11-25,11,2.7,0,"1973",11,25
"330","KSM00047159",1973-11-26,11,1,0,"1973",11,26
"331","KSM00047159",1973-11-27,22.7,13.4,0,"1973",11,27
"332","KSM00047159",1973-11-28,9,0,0,"1973",11,28
"333","KSM00047159",1973-11-29,14,2,0,"1973",11,29
"334","KSM00047159",1973-11-30,29.8,22.7,0,"1973",11,30
"335","KSM00047159",1973-12-01,11,0,0,"1973",12,1
"336","KSM00047159",1973-12-02,14,2,0,"1973",12,2
"337","KSM00047159",1973-12-03,10,6.3,0,"1973",12,3
"338","KSM00047159",1973-12-04,3,-8.2,0,"1973",12,4
"339","KSM00047159",1973-12-05,6,-6,0,"1973",12,5
"340","KSM00047159",1973-12-06,5,-5.7,0,"1973",12,6
"341","KSM00047159",1973-12-07,4,-4,0,"1973",12,7
"342","KSM00047159",1973-12-08,7,-3,0,"1973",12,8
"343","KSM00047159",1973-12-09,10,3,0,"1973",12,9
"344","KSM00047159",1973-12-10,8,1,0,"1973",12,10
"345","KSM00047159",1973-12-11,12,2,0,"1973",12,11
"346","KSM00047159",1973-12-12,16.1,13.6,4.1,"1973",12,12
"347","KSM00047159",1973-12-13,9,1,0,"1973",12,13
"348","KSM00047159",1973-12-14,12,1,0,"1973",12,14
"349","KSM00047159",1973-12-15,13,-2.5,0,"1973",12,15
"350","KSM00047159",1973-12-16,6,-5.2,0,"1973",12,16
"351","KSM00047159",1973-12-17,6,-2,0,"1973",12,17
"352","KSM00047159",1973-12-18,10,0,0,"1973",12,18
"353","KSM00047159",1973-12-19,6,-1,0,"1973",12,19
"354","KSM00047159",1973-12-20,10,0,0,"1973",12,20
"355","KSM00047159",1973-12-21,11,3.6,0,"1973",12,21
"356","KSM00047159",1973-12-22,4,-6,0,"1973",12,22
"357","KSM00047159",1973-12-23,7,-1.9,0,"1973",12,23
"358","KSM00047159",1973-12-24,-4,-10,0,"1973",12,24
"359","KSM00047159",1973-12-25,2,-8,0,"1973",12,25
"360","KSM00047159",1973-12-26,7,-3,0,"1973",12,26
"361","KSM00047159",1973-12-27,8,0,0,"1973",12,27
"362","KSM00047159",1973-12-28,6,0,0,"1973",12,28
"363","KSM00047159",1973-12-29,5,-5,0,"1973",12,29
"364","KSM00047159",1973-12-30,7,-6.6,0,"1973",12,30
"365","KSM00047159",1973-12-31,8,-0.5,0,"1973",12,31
"366","KSM00047159",1974-01-01,10,0,0,"1974",1,1
"367","KSM00047159",1974-01-02,11,3,0,"1974",1,2
"368","KSM00047159",1974-01-03,14,4,0,"1974",1,3
"369","KSM00047159",1974-01-04,12,0.6,0,"1974",1,4
"370","KSM00047159",1974-01-05,11,2,0,"1974",1,5
"371","KSM00047159",1974-01-06,11,3,0,"1974",1,6
"372","KSM00047159",1974-01-07,10,3,0,"1974",1,7
"373","KSM00047159",1974-01-08,9,3,0,"1974",1,8
"374","KSM00047159",1974-01-09,9,-2.6,0,"1974",1,9
"375","KSM00047159",1974-01-10,9,2,0,"1974",1,10
"376","KSM00047159",1974-01-11,9,1,0,"1974",1,11
"377","KSM00047159",1974-01-12,9,0,0,"1974",1,12
"378","KSM00047159",1974-01-13,9,0,0,"1974",1,13
"379","KSM00047159",1974-01-14,9,1,0,"1974",1,14
"380","KSM00047159",1974-01-15,8,4.4,0,"1974",1,15
"381","KSM00047159",1974-01-16,5,-2,0,"1974",1,16
"382","KSM00047159",1974-01-17,5,-3,0,"1974",1,17
"383","KSM00047159",1974-01-18,4,-3,0,"1974",1,18
"384","KSM00047159",1974-01-19,8,-2,0,"1974",1,19
"385","KSM00047159",1974-01-20,8,1,0,"1974",1,20
"386","KSM00047159",1974-01-21,8,0,0,"1974",1,21
"387","KSM00047159",1974-01-22,6,1,0,"1974",1,22
"388","KSM00047159",1974-01-23,16.6,-1.1,19.1,"1974",1,23
"389","KSM00047159",1974-01-24,0,-9,0,"1974",1,24
"390","KSM00047159",1974-01-25,2,-7,0,"1974",1,25
"391","KSM00047159",1974-01-26,6,-7,0,"1974",1,26
"392","KSM00047159",1974-01-27,6,-12.5,0,"1974",1,27
"393","KSM00047159",1974-01-28,5,-7,0,"1974",1,28
"394","KSM00047159",1974-01-29,5,-5.4,0,"1974",1,29
"395","KSM00047159",1974-01-30,5,1,0,"1974",1,30
"396","KSM00047159",1974-01-31,10,0.4,0,"1974",1,31
"397","KSM00047159",1974-02-01,7,-2,0,"1974",2,1
"398","KSM00047159",1974-02-02,8,1,0,"1974",2,2
"399","KSM00047159",1974-02-03,9,1,0,"1974",2,3
"400","KSM00047159",1974-02-04,12,1,0,"1974",2,4
"401","KSM00047159",1974-02-05,5,2,0,"1974",2,5
"402","KSM00047159",1974-02-06,3,1,0,"1974",2,6
"403","KSM00047159",1974-02-07,5,1,0,"1974",2,7
"404","KSM00047159",1974-02-08,3,-7.1,0,"1974",2,8
"405","KSM00047159",1974-02-09,4,-5,0,"1974",2,9
"406","KSM00047159",1974-02-10,4,-5,0,"1974",2,10
"407","KSM00047159",1974-02-11,2,-6,0,"1974",2,11
"408","KSM00047159",1974-02-12,7,-6,0,"1974",2,12
"409","KSM00047159",1974-02-13,8,-0.5,0,"1974",2,13
"410","KSM00047159",1974-02-14,8,1,0,"1974",2,14
"411","KSM00047159",1974-02-15,11,-0.9,0,"1974",2,15
"412","KSM00047159",1974-02-16,13,4,0.5,"1974",2,16
"413","KSM00047159",1974-02-17,16,7.2,0,"1974",2,17
"414","KSM00047159",1974-02-18,16,7,0,"1974",2,18
"415","KSM00047159",1974-02-19,11,-0.8,0,"1974",2,19
"416","KSM00047159",1974-02-20,12,1,0,"1974",2,20
"417","KSM00047159",1974-02-21,14,2,0,"1974",2,21
"418","KSM00047159",1974-02-22,15,6,0,"1974",2,22
"419","KSM00047159",1974-02-23,7,-1.5,0,"1974",2,23
"420","KSM00047159",1974-02-24,1,-11,0,"1974",2,24
"421","KSM00047159",1974-02-25,-1,-7.5,0,"1974",2,25
"422","KSM00047159",1974-02-26,1,-11,0,"1974",2,26
"423","KSM00047159",1974-02-27,3,0.1,0.3,"1974",2,27
"424","KSM00047159",1974-02-28,6,-4,0,"1974",2,28
"425","KSM00047159",1974-03-01,11,0,0,"1974",3,1
"426","KSM00047159",1974-03-02,12,2,0,"1974",3,2
"427","KSM00047159",1974-03-03,12,4,0,"1974",3,3
"428","KSM00047159",1974-03-04,18,7,0,"1974",3,4
"429","KSM00047159",1974-03-05,12,9,2,"1974",3,5
"430","KSM00047159",1974-03-06,10,7,77,"1974",3,6
"431","KSM00047159",1974-03-07,9,1,0,"1974",3,7
"432","KSM00047159",1974-03-08,13,5,0,"1974",3,8
"433","KSM00047159",1974-03-09,9,0.7,0,"1974",3,9
"434","KSM00047159",1974-03-10,11,0.6,0,"1974",3,10
"435","KSM00047159",1974-03-11,6,-1,0,"1974",3,11
"436","KSM00047159",1974-03-12,3,-6,0,"1974",3,12
