"Tcs","Rc_thresholds","Rh_thresholds","first_Tc_reach_days","MAE"
7,-96,124,0,2
7,-97,124,0,22
7,-98,124,0,22
7,-99,124,0,25
7,-100,124,0,25
7,-101,124,0,25
7,-102,124,0,29
7,-103,124,0,29
7,-104,124,0,29
7,-105,124,0,29
7,-106,124,0,29
7,-107,124,0,29
7,-108,124,0,29
7,-109,124,0,29
7,-110,124,0,29
7,-111,124,0,29
7,-112,124,0,29
7,-113,124,0,29
7,-114,124,0,29
7,-115,124,0,29
7,-116,124,0,29
7,-117,124,0,29
7,-118,124,0,29
7,-119,124,0,29
7,-120,124,0,29
7,-121,124,0,29
7,-122,124,0,29
7,-123,124,0,29
7,-124,124,0,29
7,-125,124,0,29
7,-126,124,0,29
7,-127,124,0,29
7,-128,124,0,29
7,-129,124,0,30
7,-130,124,0,30
7,-131,124,0,30
7,-132,124,0,31
7,-133,124,0,31
7,-134,124,0,31
7,-135,124,0,31
7,-136,124,0,31
7,-137,124,0,31
7,-138,124,0,31
7,-139,124,0,31
7,-140,124,0,31
7,-141,124,0,31
7,-142,124,0,31
7,-143,124,0,32
7,-144,124,0,32
7,-145,124,0,32
7,-146,124,0,32
7,-147,124,0,32
7,-148,124,0,32
7,-149,124,0,33
7,-150,124,0,33
7,-90,125,0,15
7,-91,125,0,15
7,-92,125,0,15
7,-93,125,0,8
7,-94,125,0,8
7,-95,125,0,8
7,-96,125,0,2
7,-97,125,0,22
7,-98,125,0,22
7,-99,125,0,25
7,-100,125,0,25
7,-101,125,0,25
7,-102,125,0,29
7,-103,125,0,29
7,-104,125,0,29
7,-105,125,0,29
7,-106,125,0,29
7,-107,125,0,29
7,-108,125,0,29
7,-109,125,0,29
7,-110,125,0,29
7,-111,125,0,29
7,-112,125,0,29
7,-113,125,0,29
7,-114,125,0,29
7,-115,125,0,29
7,-116,125,0,29
7,-117,125,0,29
7,-118,125,0,29
7,-119,125,0,29
7,-120,125,0,29
7,-121,125,0,29
7,-122,125,0,29
7,-123,125,0,29
7,-124,125,0,29
7,-125,125,0,29
7,-126,125,0,29
7,-127,125,0,29
7,-128,125,0,29
7,-129,125,0,30
7,-130,125,0,30
7,-131,125,0,31
7,-132,125,0,31
7,-133,125,0,31
7,-134,125,0,31
7,-135,125,0,31
7,-136,125,0,31
7,-137,125,0,31
7,-138,125,0,31
7,-139,125,0,31
7,-140,125,0,31
7,-141,125,0,31
7,-142,125,0,31
7,-143,125,0,32
7,-144,125,0,32
7,-145,125,0,32
7,-146,125,0,33
7,-147,125,0,33
7,-148,125,0,33
7,-149,125,0,33
7,-150,125,0,33
7,-90,126,0,15
7,-91,126,0,15
7,-92,126,0,15
7,-93,126,0,8
7,-94,126,0,8
7,-95,126,0,8
7,-96,126,0,1
7,-97,126,0,23
7,-98,126,0,23
7,-99,126,0,26
7,-100,126,0,26
7,-101,126,0,26
7,-102,126,0,29
7,-103,126,0,29
7,-104,126,0,29
7,-105,126,0,29
7,-106,126,0,29
7,-107,126,0,29
7,-108,126,0,29
7,-109,126,0,29
7,-110,126,0,29
7,-111,126,0,29
7,-112,126,0,29
7,-113,126,0,29
7,-114,126,0,29
7,-115,126,0,29
7,-116,126,0,29
7,-117,126,0,29
7,-118,126,0,29
7,-119,126,0,29
7,-120,126,0,29
7,-121,126,0,29
7,-122,126,0,30
7,-123,126,0,30
7,-124,126,0,30
7,-125,126,0,30
7,-126,126,0,30
7,-127,126,0,30
7,-128,126,0,30
7,-129,126,0,31
7,-130,126,0,31
7,-131,126,0,31
7,-132,126,0,32
7,-133,126,0,32
7,-134,126,0,32
7,-135,126,0,32
7,-136,126,0,32
7,-137,126,0,32
7,-138,126,0,32
7,-139,126,0,32
7,-140,126,0,32
7,-141,126,0,32
7,-142,126,0,32
7,-143,126,0,32
7,-144,126,0,33
7,-145,126,0,33
7,-146,126,0,33
7,-147,126,0,33
7,-148,126,0,33
7,-149,126,0,33
7,-150,126,0,33
7,-90,127,0,14
7,-91,127,0,14
7,-92,127,0,14
7,-93,127,0,6
7,-94,127,0,6
7,-95,127,0,6
7,-96,127,0,1
7,-97,127,0,23
7,-98,127,0,23
7,-99,127,0,26
7,-100,127,0,26
7,-101,127,0,26
7,-102,127,0,29
7,-103,127,0,29
7,-104,127,0,29
7,-105,127,0,29
7,-106,127,0,29
7,-107,127,0,29
7,-108,127,0,29
7,-109,127,0,30
7,-110,127,0,30
7,-111,127,0,30
7,-112,127,0,30
7,-113,127,0,30
7,-114,127,0,30
7,-115,127,0,30
7,-116,127,0,30
7,-117,127,0,30
7,-118,127,0,30
7,-119,127,0,30
7,-120,127,0,30
7,-121,127,0,30
7,-122,127,0,30
7,-123,127,0,30
7,-124,127,0,30
7,-125,127,0,30
7,-126,127,0,30
7,-127,127,0,30
7,-128,127,0,30
7,-129,127,0,31
7,-130,127,0,31
7,-131,127,0,32
7,-132,127,0,32
7,-133,127,0,32
7,-134,127,0,32
7,-135,127,0,32
7,-136,127,0,32
7,-137,127,0,32
7,-138,127,0,32
7,-139,127,0,32
7,-140,127,0,32
7,-141,127,0,32
7,-142,127,0,32
7,-143,127,0,33
7,-144,127,0,33
7,-145,127,0,33
7,-146,127,0,33
7,-147,127,0,33
7,-148,127,0,33
7,-149,127,0,33
7,-150,127,0,34
7,-90,128,0,14
7,-91,128,0,14
7,-92,128,0,14
7,-93,128,0,5
7,-94,128,0,5
7,-95,128,0,5
7,-96,128,0,1
7,-97,128,0,24
7,-98,128,0,24
7,-99,128,0,26
7,-100,128,0,26
7,-101,128,0,26
7,-102,128,0,30
7,-103,128,0,30
7,-104,128,0,30
7,-105,128,0,30
7,-106,128,0,30
7,-107,128,0,30
7,-108,128,0,30
7,-109,128,0,30
7,-110,128,0,30
7,-111,128,0,30
7,-112,128,0,30
7,-113,128,0,30
7,-114,128,0,30
7,-115,128,0,30
7,-116,128,0,30
7,-117,128,0,30
7,-118,128,0,30
7,-119,128,0,30
7,-120,128,0,30
7,-121,128,0,30
7,-122,128,0,31
7,-123,128,0,31
7,-124,128,0,31
7,-125,128,0,31
7,-126,128,0,31
7,-127,128,0,31
7,-128,128,0,31
7,-129,128,0,32
7,-130,128,0,32
7,-131,128,0,32
7,-132,128,0,32
7,-133,128,0,32
7,-134,128,0,32
7,-135,128,0,32
7,-136,128,0,33
7,-137,128,0,33
7,-138,128,0,33
7,-139,128,0,33
7,-140,128,0,33
