"boostings","learning_rates","max_bins","min_data_in_leaf","max_depth","feature_fractions","bagging_fractions","bagging_freqs","lambda_l2s","val_score","test_score"
"gbdt",0.1,255,40,10,0.9,0.9,1,0,0.935335918048008,0.91676632384597
"gbdt",0.1,511,40,10,0.9,0.9,1,0,0.937717184084873,0.914015785697202
"gbdt",0.1,1023,40,10,0.9,0.9,1,0,0.937717184084873,0.914015785697202
"gbdt",0.1,255,20,20,0.9,0.9,1,0,0.939472070856062,0.9183209758431
"gbdt",0.1,511,20,20,0.9,0.9,1,0,0.938681860442457,0.919935422147812
"gbdt",0.1,1023,20,20,0.9,0.9,1,0,0.938681860442457,0.919935422147812
"gbdt",0.1,255,12,20,0.9,0.9,1,0,0.942675548928793,0.90959100693614
"gbdt",0.1,511,12,20,0.9,0.9,1,0,0.939354010427934,0.921071513991868
"gbdt",0.1,1023,12,20,0.9,0.9,1,0,0.939354010427934,0.921071513991868
"gbdt",0.1,255,40,20,0.9,0.9,1,0,0.938347011697201,0.915809614924659
"gbdt",0.1,511,40,20,0.9,0.9,1,0,0.936897810989234,0.912461133700072
"gbdt",0.1,1023,40,20,0.9,0.9,1,0,0.936897810989234,0.912461133700072
"gbdt",0.1,255,20,-1,0.8,0.9,1,0,0.939872033369937,0.924180817986128
"gbdt",0.1,511,20,-1,0.8,0.9,1,0,0.941664702249571,0.919935422147812
"gbdt",0.1,1023,20,-1,0.8,0.9,1,0,0.941664702249571,0.919935422147812
"gbdt",0.1,255,12,-1,0.8,0.9,1,0,0.944048062517688,0.927290121980388
"gbdt",0.1,511,12,-1,0.8,0.9,1,0,0.940057226595253,0.925974647213585
"gbdt",0.1,1023,12,-1,0.8,0.9,1,0,0.940057226595253,0.925974647213585
"gbdt",0.1,255,40,-1,0.8,0.9,1,0,0.9372814350584,0.920473570916049
"gbdt",0.1,511,40,-1,0.8,0.9,1,0,0.935061734124213,0.917723032767281
"gbdt",0.1,1023,40,-1,0.8,0.9,1,0,0.935061734124213,0.917723032767281
"gbdt",0.1,255,20,10,0.8,0.9,1,0,0.938863849924466,0.925615881368094
"gbdt",0.1,511,20,10,0.8,0.9,1,0,0.938790581257811,0.918679741688591
"gbdt",0.1,1023,20,10,0.8,0.9,1,0,0.938790581257811,0.918679741688591
"gbdt",0.1,255,12,10,0.8,0.9,1,0,0.94315564721979,0.920533365223631
"gbdt",0.1,511,12,10,0.8,0.9,1,0,0.941152003361731,0.923702463525472
"gbdt",0.1,1023,12,10,0.8,0.9,1,0,0.941152003361731,0.923702463525472
"gbdt",0.1,255,40,10,0.8,0.9,1,0,0.935527614203507,0.925257115522602
"gbdt",0.1,511,40,10,0.8,0.9,1,0,0.936650334060674,0.910188950011959
"gbdt",0.1,1023,40,10,0.8,0.9,1,0,0.936650334060674,0.910188950011959
"gbdt",0.1,255,20,20,0.8,0.9,1,0,0.939872033369937,0.924180817986128
"gbdt",0.1,511,20,20,0.8,0.9,1,0,0.941382563734683,0.919935422147812
"gbdt",0.1,1023,20,20,0.8,0.9,1,0,0.941382563734683,0.919935422147812
"gbdt",0.1,255,12,20,0.8,0.9,1,0,0.944048062517688,0.927290121980388
"gbdt",0.1,511,12,20,0.8,0.9,1,0,0.939252721365969,0.926333413059077
"gbdt",0.1,1023,12,20,0.8,0.9,1,0,0.939252721365969,0.926333413059077
"gbdt",0.1,255,40,20,0.8,0.9,1,0,0.9372814350584,0.920473570916049
"gbdt",0.1,511,40,20,0.8,0.9,1,0,0.935061734124213,0.917723032767281
"gbdt",0.1,1023,40,20,0.8,0.9,1,0,0.935061734124213,0.917723032767281
"gbdt",0.1,255,20,-1,1,0.8,1,0,0.939290983027759,0.924479789524037
"gbdt",0.1,511,20,-1,1,0.8,1,0,0.93649396440467,0.921011719684286
"gbdt",0.1,1023,20,-1,1,0.8,1,0,0.93649396440467,0.921011719684286
"gbdt",0.1,255,12,-1,1,0.8,1,0,0.939700773037655,0.920772542453958
"gbdt",0.1,511,12,-1,1,0.8,1,0,0.940723669895937,0.926572590289404
"gbdt",0.1,1023,12,-1,1,0.8,1,0,0.940723669895937,0.926572590289404
"gbdt",0.1,255,40,-1,1,0.8,1,0,0.936336020786084,0.91210236785458
"gbdt",0.1,511,40,-1,1,0.8,1,0,0.935897154117927,0.918440564458264
"gbdt",0.1,1023,40,-1,1,0.8,1,0,0.935897154117927,0.918440564458264
"gbdt",0.1,255,20,10,1,0.8,1,0,0.941237802461437,0.921789045682851
"gbdt",0.1,511,20,10,1,0.8,1,0,0.937667918697927,0.918560153073427
"gbdt",0.1,1023,20,10,1,0.8,1,0,0.937667918697927,0.918560153073427
"gbdt",0.1,255,12,10,1,0.8,1,0,0.939030437569928,0.918141592920354
"gbdt",0.1,511,12,10,1,0.8,1,0,0.937532849384603,0.923881846448218
"gbdt",0.1,1023,12,10,1,0.8,1,0,0.937532849384603,0.923881846448218
"gbdt",0.1,255,40,10,1,0.8,1,0,0.937503696433765,0.91210236785458
"gbdt",0.1,511,40,10,1,0.8,1,0,0.936641494086434,0.916407558000478
"gbdt",0.1,1023,40,10,1,0.8,1,0,0.936641494086434,0.916407558000478
"gbdt",0.1,255,20,20,1,0.8,1,0,0.939290983027759,0.924479789524037
"gbdt",0.1,511,20,20,1,0.8,1,0,0.93649396440467,0.921011719684286
"gbdt",0.1,1023,20,20,1,0.8,1,0,0.93649396440467,0.921011719684286
"gbdt",0.1,255,12,20,1,0.8,1,0,0.939700773037655,0.920772542453958
"gbdt",0.1,511,12,20,1,0.8,1,0,0.941331153436417,0.926572590289404
"gbdt",0.1,1023,12,20,1,0.8,1,0,0.941331153436417,0.926572590289404
"gbdt",0.1,255,40,20,1,0.8,1,0,0.936336020786084,0.91210236785458
"gbdt",0.1,511,40,20,1,0.8,1,0,0.935897154117927,0.918440564458264
"gbdt",0.1,1023,40,20,1,0.8,1,0,0.935897154117927,0.918440564458264
"gbdt",0.1,255,20,-1,0.9,0.8,1,0,0.93634215867964,0.917424061229371
"gbdt",0.1,511,20,-1,0.9,0.8,1,0,0.93693551182273,0.920114805070557
"gbdt",0.1,1023,20,-1,0.9,0.8,1,0,0.93693551182273,0.920114805070557
"gbdt",0.1,255,12,-1,0.9,0.8,1,0,0.943163364291849,0.922984931834489
"gbdt",0.1,511,12,-1,0.9,0.8,1,0,0.940787740013237,0.924180817986128
"gbdt",0.1,1023,12,-1,0.9,0.8,1,0,0.940787740013237,0.924180817986128
"gbdt",0.1,255,40,-1,0.9,0.8,1,0,0.937029629304564,0.917364266921789
"gbdt",0.1,511,40,-1,0.9,0.8,1,0,0.934840646175399,0.922745754604162
"gbdt",0.1,1023,40,-1,0.9,0.8,1,0,0.934840646175399,0.922745754604162
"gbdt",0.1,255,20,10,0.9,0.8,1,0,0.939739381441424,0.920473570916049
"gbdt",0.1,511,20,10,0.9,0.8,1,0,0.936702708214452,0.922147811528342
"gbdt",0.1,1023,20,10,0.9,0.8,1,0,0.936702708214452,0.922147811528342
"gbdt",0.1,255,12,10,0.9,0.8,1,0,0.941080296824525,0.922925137526907
"gbdt",0.1,511,12,10,0.9,0.8,1,0,0.939717489208473,0.929442717053336
"gbdt",0.1,1023,12,10,0.9,0.8,1,0,0.939717489208473,0.929442717053336
"gbdt",0.1,255,40,10,0.9,0.8,1,0,0.938384715722529,0.915331260464004
"gbdt",0.1,511,40,10,0.9,0.8,1,0,0.936053644674311,0.923463286295145
"gbdt",0.1,1023,40,10,0.9,0.8,1,0,0.936053644674311,0.923463286295145
"gbdt",0.1,255,20,20,0.9,0.8,1,0,0.93634215867964,0.917424061229371
"gbdt",0.1,511,20,20,0.9,0.8,1,0,0.93693551182273,0.920114805070557
"gbdt",0.1,1023,20,20,0.9,0.8,1,0,0.93693551182273,0.920114805070557
"gbdt",0.1,255,12,20,0.9,0.8,1,0,0.943163364291849,0.922984931834489
"gbdt",0.1,511,12,20,0.9,0.8,1,0,0.94137880507965,0.924180817986128
"gbdt",0.1,1023,12,20,0.9,0.8,1,0,0.94137880507965,0.924180817986128
"gbdt",0.1,255,40,20,0.9,0.8,1,0,0.937029629304564,0.917364266921789
"gbdt",0.1,511,40,20,0.9,0.8,1,0,0.934840646175399,0.922745754604162
"gbdt",0.1,1023,40,20,0.9,0.8,1,0,0.934840646175399,0.922745754604162
"gbdt",0.1,255,20,-1,0.8,0.8,1,0,0.937274599243459,0.919636450609902
"gbdt",0.1,511,20,-1,0.8,0.8,1,0,0.939472612533362,0.923224109064817
"gbdt",0.1,1023,20,-1,0.8,0.8,1,0,0.939472612533362,0.923224109064817
"gbdt",0.1,255,12,-1,0.8,0.8,1,0,0.940550705280894,0.917364266921789
"gbdt",0.1,511,12,-1,0.8,0.8,1,0,0.940959253823716,0.9239416407558
"gbdt",0.1,1023,12,-1,0.8,0.8,1,0,0.940959253823716,0.9239416407558
