"Tcs","Rc_thresholds","Rh_thresholds","first_Tc_reach_days","MAE"
7,-108,145,0,16.2
8,-108,145,0,12.5
6,-109,145,0,17.1
7,-109,145,0,16.1
8,-109,145,0,12.5
6,-110,145,0,17
7,-110,145,0,16
8,-110,145,0,12.2
6,-111,145,0,16.9
7,-111,145,0,16
8,-111,145,0,12
6,-112,145,0,16.9
7,-112,145,0,16
8,-112,145,0,11.8
6,-113,145,0,16.8
7,-113,145,0,15.7
8,-113,145,0,11.5
6,-114,145,0,16.6
7,-114,145,0,15.6
8,-114,145,0,11.4
6,-115,145,0,16.5
7,-115,145,0,15.6
8,-115,145,0,11.3
6,-116,145,0,16.3
7,-116,145,0,15.5
8,-116,145,0,11.1
6,-117,145,0,16
7,-117,145,0,15.3
8,-117,145,0,11.1
6,-118,145,0,15.3
7,-118,145,0,15.3
8,-118,145,0,11
6,-119,145,0,15.3
7,-119,145,0,15.2
8,-119,145,0,10.8
6,-120,145,0,15.2
7,-120,145,0,15.2
8,-120,145,0,10.4
6,-121,145,0,15
7,-121,145,0,14.9
8,-121,145,0,10.1
6,-122,145,0,14.8
7,-122,145,0,14.8
8,-122,145,0,10
6,-123,145,0,14.2
7,-123,145,0,14.6
8,-123,145,0,9.8
6,-124,145,0,14.2
7,-124,145,0,14.5
8,-124,145,0,9.7
6,-125,145,0,14
7,-125,145,0,14.4
8,-125,145,0,9.7
6,-126,145,0,14
7,-126,145,0,14.4
8,-126,145,0,9.7
6,-127,145,0,13.3
7,-127,145,0,14.2
8,-127,145,0,9.7
6,-128,145,0,13
7,-128,145,0,14.1
8,-128,145,0,9.6
6,-129,145,0,13
7,-129,145,0,13.8
8,-129,145,0,9.6
6,-130,145,0,12.5
7,-130,145,0,13.5
8,-130,145,0,9.5
6,-131,145,0,12.2
7,-131,145,0,13.5
8,-131,145,0,9.5
6,-132,145,0,12.1
7,-132,145,0,13.5
8,-132,145,0,9.5
6,-133,145,0,12
7,-133,145,0,13.4
8,-133,145,0,9.5
6,-134,145,0,11.9
7,-134,145,0,13.3
8,-134,145,0,9.2
6,-135,145,0,11.8
7,-135,145,0,13
8,-135,145,0,9.2
6,-136,145,0,11.7
7,-136,145,0,13
8,-136,145,0,9.2
6,-137,145,0,11.6
7,-137,145,0,12.8
8,-137,145,0,9.1
6,-138,145,0,10.8
7,-138,145,0,12.5
8,-138,145,0,9.1
6,-139,145,0,10.5
7,-139,145,0,12.5
8,-139,145,0,9
6,-140,145,0,10.5
7,-140,145,0,12.4
8,-140,145,0,9
6,-95,146,0,20.4
7,-95,146,0,16.9
8,-95,146,0,12.9
6,-96,146,0,19.9
7,-96,146,0,16.5
8,-96,146,0,12.7
6,-97,146,0,19.6
7,-97,146,0,16.3
8,-97,146,0,12.6
6,-98,146,0,18.6
7,-98,146,0,16.3
8,-98,146,0,12.6
6,-99,146,0,18.6
7,-99,146,0,16.2
8,-99,146,0,12.6
6,-100,146,0,18.3
7,-100,146,0,16.2
8,-100,146,0,12.6
6,-101,146,0,18.2
7,-101,146,0,16.1
8,-101,146,0,12.6
6,-102,146,0,18.2
7,-102,146,0,16.1
8,-102,146,0,12.5
6,-103,146,0,18
7,-103,146,0,16.1
8,-103,146,0,12.4
6,-104,146,0,18
7,-104,146,0,16.1
8,-104,146,0,12.4
6,-105,146,0,17.6
7,-105,146,0,16.1
8,-105,146,0,12.4
6,-106,146,0,17.5
7,-106,146,0,16
8,-106,146,0,12.4
6,-107,146,0,17.4
7,-107,146,0,16
8,-107,146,0,12.2
6,-108,146,0,17.3
7,-108,146,0,15.9
8,-108,146,0,12.2
6,-109,146,0,17.1
7,-109,146,0,15.8
8,-109,146,0,12
6,-110,146,0,16.9
7,-110,146,0,15.8
8,-110,146,0,11.7
6,-111,146,0,16.8
7,-111,146,0,15.7
8,-111,146,0,11.6
6,-112,146,0,16.8
7,-112,146,0,15.6
8,-112,146,0,11.5
6,-113,146,0,16.6
7,-113,146,0,15.6
8,-113,146,0,11
6,-114,146,0,16.3
7,-114,146,0,15.5
8,-114,146,0,11
6,-115,146,0,16.1
7,-115,146,0,15.4
8,-115,146,0,11
6,-116,146,0,16
7,-116,146,0,15.3
8,-116,146,0,10.8
6,-117,146,0,15.7
7,-117,146,0,15.2
8,-117,146,0,10.8
6,-118,146,0,15.1
7,-118,146,0,15.1
8,-118,146,0,10.7
6,-119,146,0,15.1
7,-119,146,0,15.1
8,-119,146,0,10.5
6,-120,146,0,15.1
7,-120,146,0,15
8,-120,146,0,10.1
6,-121,146,0,14.9
7,-121,146,0,14.6
8,-121,146,0,9.9
6,-122,146,0,14.7
7,-122,146,0,14.5
8,-122,146,0,9.8
6,-123,146,0,14.1
7,-123,146,0,14.4
8,-123,146,0,9.7
6,-124,146,0,14.1
7,-124,146,0,14.2
8,-124,146,0,9.7
6,-125,146,0,13.7
7,-125,146,0,14.1
8,-125,146,0,9.5
6,-126,146,0,13.7
7,-126,146,0,14
8,-126,146,0,9.5
6,-127,146,0,13
7,-127,146,0,13.9
8,-127,146,0,9.5
6,-128,146,0,12.8
7,-128,146,0,13.7
8,-128,146,0,9.5
6,-129,146,0,12.7
7,-129,146,0,13.6
8,-129,146,0,9.5
6,-130,146,0,12.2
7,-130,146,0,13.3
8,-130,146,0,9.3
6,-131,146,0,12.1
7,-131,146,0,13.2
8,-131,146,0,9.2
6,-132,146,0,12.1
7,-132,146,0,13.2
8,-132,146,0,9.1
6,-133,146,0,12
7,-133,146,0,13.1
8,-133,146,0,9.1
6,-134,146,0,11.9
7,-134,146,0,13
8,-134,146,0,9
6,-135,146,0,11.7
7,-135,146,0,12.9
8,-135,146,0,9
6,-136,146,0,11.6
7,-136,146,0,12.9
8,-136,146,0,9
6,-137,146,0,11.5
7,-137,146,0,12.7
8,-137,146,0,8.9
6,-138,146,0,10.7
7,-138,146,0,12.4
8,-138,146,0,8.8
6,-139,146,0,10.3
7,-139,146,0,12.4
8,-139,146,0,8.7
6,-140,146,0,10.3
7,-140,146,0,12.3
8,-140,146,0,8.7
6,-95,147,0,19.9
7,-95,147,0,16.7
8,-95,147,0,12.8
6,-96,147,0,19.5
7,-96,147,0,16.5
8,-96,147,0,12.6
6,-97,147,0,19.2
7,-97,147,0,16.3
8,-97,147,0,12.6
6,-98,147,0,18.4
7,-98,147,0,16.3
8,-98,147,0,12.5
6,-99,147,0,18.4
7,-99,147,0,16.1
8,-99,147,0,12.4
6,-100,147,0,18
7,-100,147,0,16.1
8,-100,147,0,12.4
6,-101,147,0,18
7,-101,147,0,16
8,-101,147,0,12.4
6,-102,147,0,17.8
7,-102,147,0,16
8,-102,147,0,12.3
6,-103,147,0,17.8
7,-103,147,0,16
8,-103,147,0,12.2
6,-104,147,0,17.8
7,-104,147,0,15.9
8,-104,147,0,12.2
6,-105,147,0,17.6
7,-105,147,0,15.9
8,-105,147,0,12.1
6,-106,147,0,17.5
7,-106,147,0,15.7
8,-106,147,0,12.1
6,-107,147,0,17.4
7,-107,147,0,15.7
8,-107,147,0,11.9
6,-108,147,0,17.1
7,-108,147,0,15.7
8,-108,147,0,11.9
6,-109,147,0,16.9
7,-109,147,0,15.7
8,-109,147,0,11.6
6,-110,147,0,16.8
7,-110,147,0,15.7
8,-110,147,0,11.2
6,-111,147,0,16.6
7,-111,147,0,15.6
8,-111,147,0,11.1
6,-112,147,0,16.6
7,-112,147,0,15.4
8,-112,147,0,11.1
6,-113,147,0,16.3
7,-113,147,0,15.4
8,-113,147,0,10.9
6,-114,147,0,16.1
7,-114,147,0,15.2
8,-114,147,0,10.6
6,-115,147,0,15.9
7,-115,147,0,15.2
8,-115,147,0,10.6
6,-116,147,0,15.8
7,-116,147,0,15.1
8,-116,147,0,10.5
6,-117,147,0,15.7
7,-117,147,0,15.1
8,-117,147,0,10.5
6,-118,147,0,15.1
7,-118,147,0,15
8,-118,147,0,10.4
6,-119,147,0,15
7,-119,147,0,14.7
8,-119,147,0,10.2
6,-120,147,0,14.8
7,-120,147,0,14.7
8,-120,147,0,9.8
6,-121,147,0,14.6
7,-121,147,0,14.5
8,-121,147,0,9.4
6,-122,147,0,14.6
7,-122,147,0,14.3
8,-122,147,0,9.4
6,-123,147,0,13.9
7,-123,147,0,14.1
8,-123,147,0,9.4
6,-124,147,0,13.9
7,-124,147,0,14
8,-124,147,0,9.4
6,-125,147,0,13.6
7,-125,147,0,13.9
8,-125,147,0,9.4
6,-126,147,0,13.6
7,-126,147,0,13.9
8,-126,147,0,9.3
6,-127,147,0,12.9
7,-127,147,0,13.7
8,-127,147,0,9.3
6,-128,147,0,12.7
7,-128,147,0,13.4
8,-128,147,0,9.3
6,-129,147,0,12.6
7,-129,147,0,13.3
8,-129,147,0,9.1
6,-130,147,0,12.2
7,-130,147,0,13
8,-130,147,0,9.1
6,-131,147,0,11.9
7,-131,147,0,13
8,-131,147,0,9.1
6,-132,147,0,11.9
7,-132,147,0,13
8,-132,147,0,9.1
6,-133,147,0,11.7
7,-133,147,0,12.9
8,-133,147,0,9.1
6,-134,147,0,11.7
7,-134,147,0,12.8
8,-134,147,0,9
6,-135,147,0,11.5
7,-135,147,0,12.6
8,-135,147,0,9
6,-136,147,0,11.4
7,-136,147,0,12.6
8,-136,147,0,8.9
6,-137,147,0,11.2
7,-137,147,0,12.4
8,-137,147,0,8.8
6,-138,147,0,10.4
7,-138,147,0,12.2
8,-138,147,0,8.7
6,-139,147,0,10.2
7,-139,147,0,12.2
8,-139,147,0,8.7
6,-140,147,0,10.1
7,-140,147,0,12
8,-140,147,0,8.7
6,-95,148,0,19.7
7,-95,148,0,16.5
8,-95,148,0,12.6
6,-96,148,0,19.4
7,-96,148,0,16.3
8,-96,148,0,12.4
6,-97,148,0,19.2
7,-97,148,0,16.1
8,-97,148,0,12.4
6,-98,148,0,18.4
7,-98,148,0,16.1
8,-98,148,0,12.3
6,-99,148,0,18.4
7,-99,148,0,16
8,-99,148,0,12.1
6,-100,148,0,18
7,-100,148,0,16
8,-100,148,0,12
6,-101,148,0,18
7,-101,148,0,15.9
8,-101,148,0,12
6,-102,148,0,17.7
7,-102,148,0,15.9
8,-102,148,0,12
6,-103,148,0,17.6
7,-103,148,0,15.9
8,-103,148,0,11.9
6,-104,148,0,17.6
7,-104,148,0,15.9
8,-104,148,0,11.9
6,-105,148,0,17.4
7,-105,148,0,15.9
8,-105,148,0,11.9
6,-106,148,0,17.3
7,-106,148,0,15.7
8,-106,148,0,11.6
6,-107,148,0,17.3
7,-107,148,0,15.7
8,-107,148,0,11.5
6,-108,148,0,16.9
7,-108,148,0,15.6
8,-108,148,0,11.5
6,-109,148,0,16.7
7,-109,148,0,15.6
8,-109,148,0,11.5
6,-110,148,0,16.5
7,-110,148,0,15.6
8,-110,148,0,11.1
6,-111,148,0,16.4
7,-111,148,0,15.4
8,-111,148,0,11
6,-112,148,0,16.3
7,-112,148,0,15.2
8,-112,148,0,10.9
6,-113,148,0,16
7,-113,148,0,15.2
8,-113,148,0,10.7
6,-114,148,0,15.9
7,-114,148,0,15.2
8,-114,148,0,10.5
6,-115,148,0,15.8
7,-115,148,0,15
8,-115,148,0,10.5
6,-116,148,0,15.5
7,-116,148,0,14.9
8,-116,148,0,10.4
6,-117,148,0,15.4
7,-117,148,0,14.9
8,-117,148,0,10.3
6,-118,148,0,14.6
7,-118,148,0,14.9
8,-118,148,0,10.2
6,-119,148,0,14.6
7,-119,148,0,14.5
8,-119,148,0,10
6,-120,148,0,14.6
7,-120,148,0,14.4
8,-120,148,0,9.4
6,-121,148,0,14.4
7,-121,148,0,14.3
8,-121,148,0,9.3
6,-122,148,0,14.4
7,-122,148,0,14.2
8,-122,148,0,9.3
6,-123,148,0,13.9
7,-123,148,0,13.9
8,-123,148,0,9.3
6,-124,148,0,13.8
7,-124,148,0,13.8
8,-124,148,0,9.3
6,-125,148,0,13.5
7,-125,148,0,13.8
8,-125,148,0,9.3
6,-126,148,0,13.5
7,-126,148,0,13.8
8,-126,148,0,9.3
6,-127,148,0,12.9
7,-127,148,0,13.6
8,-127,148,0,9.2
6,-128,148,0,12.4
7,-128,148,0,13.3
8,-128,148,0,9.2
6,-129,148,0,12.2
7,-129,148,0,13.3
8,-129,148,0,9.1
6,-130,148,0,11.9
7,-130,148,0,12.9
8,-130,148,0,9.1
6,-131,148,0,11.7
7,-131,148,0,12.9
8,-131,148,0,9.1
6,-132,148,0,11.7
7,-132,148,0,12.7
8,-132,148,0,9.1
6,-133,148,0,11.4
7,-133,148,0,12.7
8,-133,148,0,9.1
6,-134,148,0,11.4
7,-134,148,0,12.6
8,-134,148,0,8.9
6,-135,148,0,11.3
7,-135,148,0,12.5
8,-135,148,0,8.9
6,-136,148,0,11.2
7,-136,148,0,12.4
8,-136,148,0,8.8
6,-137,148,0,11.1
7,-137,148,0,12.1
8,-137,148,0,8.6
6,-138,148,0,10.3
7,-138,148,0,11.8
8,-138,148,0,8.5
6,-139,148,0,9.9
7,-139,148,0,11.8
8,-139,148,0,8.3
6,-140,148,0,9.9
7,-140,148,0,11.7
8,-140,148,0,8.3
6,-95,149,0,19.6
7,-95,149,0,16.4
8,-95,149,0,12.4
6,-96,149,0,19.3
7,-96,149,0,16.2
8,-96,149,0,12.2
6,-97,149,0,19
7,-97,149,0,16.1
8,-97,149,0,12
6,-98,149,0,18.3
7,-98,149,0,16.1
8,-98,149,0,12
6,-99,149,0,18.3
7,-99,149,0,15.9
8,-99,149,0,11.7
6,-100,149,0,17.9
7,-100,149,0,15.9
8,-100,149,0,11.7
6,-101,149,0,17.9
7,-101,149,0,15.8
8,-101,149,0,11.7
6,-102,149,0,17.6
7,-102,149,0,15.8
8,-102,149,0,11.7
6,-103,149,0,17.4
7,-103,149,0,15.7
8,-103,149,0,11.6
6,-104,149,0,17.4
7,-104,149,0,15.6
8,-104,149,0,11.6
6,-105,149,0,17.3
7,-105,149,0,15.6
8,-105,149,0,11.5
6,-106,149,0,17.1
7,-106,149,0,15.5
8,-106,149,0,11.3
6,-107,149,0,17.1
7,-107,149,0,15.5
8,-107,149,0,11.1
6,-108,149,0,16.8
7,-108,149,0,15.5
8,-108,149,0,11.1
6,-109,149,0,16.5
7,-109,149,0,15.3
8,-109,149,0,11.1
6,-110,149,0,16.3
7,-110,149,0,15.3
8,-110,149,0,10.9
6,-111,149,0,16.2
7,-111,149,0,15.2
8,-111,149,0,10.9
6,-112,149,0,16.1
7,-112,149,0,15.1
8,-112,149,0,10.7
6,-113,149,0,15.9
7,-113,149,0,14.9
8,-113,149,0,10.5
6,-114,149,0,15.8
7,-114,149,0,14.9
8,-114,149,0,10.4
6,-115,149,0,15.6
7,-115,149,0,14.8
8,-115,149,0,10.4
6,-116,149,0,15.2
7,-116,149,0,14.5
8,-116,149,0,10.3
6,-117,149,0,15.1
7,-117,149,0,14.5
8,-117,149,0,10.2
6,-118,149,0,14.4
7,-118,149,0,14.5
8,-118,149,0,9.9
6,-119,149,0,14.4
7,-119,149,0,14.3
8,-119,149,0,9.8
6,-120,149,0,14.3
7,-120,149,0,14.3
8,-120,149,0,9.3
6,-121,149,0,14.3
7,-121,149,0,14.2
8,-121,149,0,9.2
6,-122,149,0,14.2
7,-122,149,0,14
8,-122,149,0,9
6,-123,149,0,13.7
7,-123,149,0,13.8
8,-123,149,0,9
6,-124,149,0,13.6
7,-124,149,0,13.7
8,-124,149,0,8.9
6,-125,149,0,13.4
7,-125,149,0,13.6
8,-125,149,0,8.9
6,-126,149,0,13.2
7,-126,149,0,13.6
8,-126,149,0,8.8
6,-127,149,0,12.7
7,-127,149,0,13.4
8,-127,149,0,8.7
6,-128,149,0,12.3
7,-128,149,0,13.3
8,-128,149,0,8.7
6,-129,149,0,12.2
7,-129,149,0,13.1
8,-129,149,0,8.7
6,-130,149,0,11.8
7,-130,149,0,12.8
8,-130,149,0,8.7
6,-131,149,0,11.5
7,-131,149,0,12.8
8,-131,149,0,8.7
6,-132,149,0,11.5
7,-132,149,0,12.7
8,-132,149,0,8.7
6,-133,149,0,11.3
7,-133,149,0,12.6
8,-133,149,0,8.7
6,-134,149,0,11.2
7,-134,149,0,12.3
8,-134,149,0,8.5
6,-135,149,0,11
7,-135,149,0,11.9
8,-135,149,0,8.5
6,-136,149,0,10.9
7,-136,149,0,11.9
8,-136,149,0,8.5
6,-137,149,0,10.9
7,-137,149,0,11.9
8,-137,149,0,8.3
6,-138,149,0,10.1
7,-138,149,0,11.6
8,-138,149,0,8.2
6,-139,149,0,9.8
7,-139,149,0,11.6
8,-139,149,0,8.1
6,-140,149,0,9.7
7,-140,149,0,11.5
8,-140,149,0,8
6,-95,150,0,19.4
7,-95,150,0,16.1
8,-95,150,0,12.2
6,-96,150,0,19.1
7,-96,150,0,15.9
8,-96,150,0,12.2
6,-97,150,0,18.7
7,-97,150,0,15.8
8,-97,150,0,11.8
6,-98,150,0,18
7,-98,150,0,15.7
8,-98,150,0,11.7
6,-99,150,0,18
7,-99,150,0,15.5
8,-99,150,0,11.5
6,-100,150,0,17.6
7,-100,150,0,15.5
8,-100,150,0,11.5
6,-101,150,0,17.6
7,-101,150,0,15.5
8,-101,150,0,11.5
6,-102,150,0,17.5
7,-102,150,0,15.5
8,-102,150,0,11.5
6,-103,150,0,17.3
7,-103,150,0,15.3
8,-103,150,0,11.3
6,-104,150,0,17.3
7,-104,150,0,15.3
8,-104,150,0,11.3
6,-105,150,0,17.1
7,-105,150,0,15.3
8,-105,150,0,11.2
6,-106,150,0,16.8
7,-106,150,0,15.2
8,-106,150,0,11.2
6,-107,150,0,16.7
7,-107,150,0,15.1
8,-107,150,0,11
6,-108,150,0,16.5
7,-108,150,0,15.1
8,-108,150,0,11
6,-109,150,0,16.2
7,-109,150,0,15.1
8,-109,150,0,10.8
6,-110,150,0,16.1
7,-110,150,0,15.1
8,-110,150,0,10.5
6,-111,150,0,15.9
7,-111,150,0,15.1
8,-111,150,0,10.4
6,-112,150,0,15.8
7,-112,150,0,15
8,-112,150,0,10.4
6,-113,150,0,15.5
7,-113,150,0,14.9
8,-113,150,0,10.2
6,-114,150,0,15.5
7,-114,150,0,14.7
8,-114,150,0,10.1
6,-115,150,0,15.5
7,-115,150,0,14.6
8,-115,150,0,10.1
6,-116,150,0,15.2
7,-116,150,0,14.4
8,-116,150,0,10.1
6,-117,150,0,15
7,-117,150,0,14.2
8,-117,150,0,10
6,-118,150,0,14.4
7,-118,150,0,14.2
8,-118,150,0,9.7
6,-119,150,0,14.4
7,-119,150,0,14
8,-119,150,0,9.6
6,-120,150,0,14.3
7,-120,150,0,14
8,-120,150,0,9.1
6,-121,150,0,14
7,-121,150,0,13.9
8,-121,150,0,9
6,-122,150,0,13.8
7,-122,150,0,13.8
8,-122,150,0,8.8
6,-123,150,0,13.3
7,-123,150,0,13.6
8,-123,150,0,8.7
6,-124,150,0,13.3
7,-124,150,0,13.6
8,-124,150,0,8.7
6,-125,150,0,13
7,-125,150,0,13.6
8,-125,150,0,8.7
6,-126,150,0,12.9
7,-126,150,0,13.5
8,-126,150,0,8.7
6,-127,150,0,12.3
7,-127,150,0,13.1
8,-127,150,0,8.7
6,-128,150,0,12.3
7,-128,150,0,12.9
8,-128,150,0,8.7
6,-129,150,0,12.2
7,-129,150,0,12.8
8,-129,150,0,8.7
6,-130,150,0,11.7
7,-130,150,0,12.5
8,-130,150,0,8.6
6,-131,150,0,11.4
7,-131,150,0,12.4
8,-131,150,0,8.6
6,-132,150,0,11.3
7,-132,150,0,12.3
8,-132,150,0,8.6
6,-133,150,0,11.1
7,-133,150,0,12.2
8,-133,150,0,8.6
6,-134,150,0,10.9
7,-134,150,0,12.1
8,-134,150,0,8.3
6,-135,150,0,10.9
7,-135,150,0,11.7
8,-135,150,0,8.3
6,-136,150,0,10.7
7,-136,150,0,11.7
8,-136,150,0,8.1
6,-137,150,0,10.6
7,-137,150,0,11.6
8,-137,150,0,8
6,-138,150,0,9.8
7,-138,150,0,11.4
8,-138,150,0,8
6,-139,150,0,9.6
7,-139,150,0,11.3
8,-139,150,0,7.9
6,-140,150,0,9.6
7,-140,150,0,11.1
8,-140,150,0,7.9
6,-95,151,0,19.1
7,-95,151,0,16
8,-95,151,0,12
6,-96,151,0,19
7,-96,151,0,15.8
8,-96,151,0,11.9
6,-97,151,0,18.6
7,-97,151,0,15.6
8,-97,151,0,11.6
6,-98,151,0,17.8
7,-98,151,0,15.6
8,-98,151,0,11.5
6,-99,151,0,17.8
7,-99,151,0,15.5
8,-99,151,0,11.3
6,-100,151,0,17.6
7,-100,151,0,15.3
8,-100,151,0,11.2
6,-101,151,0,17.5
7,-101,151,0,15.3
8,-101,151,0,11.2
6,-102,151,0,17.3
7,-102,151,0,15.3
8,-102,151,0,11.1
6,-103,151,0,17.1
7,-103,151,0,15.3
8,-103,151,0,11
6,-104,151,0,17.1
7,-104,151,0,15.3
8,-104,151,0,11
6,-105,151,0,17
7,-105,151,0,15.3
8,-105,151,0,10.9
6,-106,151,0,16.7
7,-106,151,0,15
8,-106,151,0,10.9
6,-107,151,0,16.6
7,-107,151,0,14.9
8,-107,151,0,10.8
6,-108,151,0,16.4
7,-108,151,0,14.9
8,-108,151,0,10.8
6,-109,151,0,16
7,-109,151,0,14.8
8,-109,151,0,10.7
6,-110,151,0,15.9
7,-110,151,0,14.8
8,-110,151,0,10.5
6,-111,151,0,15.7
7,-111,151,0,14.8
8,-111,151,0,10.3
6,-112,151,0,15.7
7,-112,151,0,14.8
8,-112,151,0,10.2
6,-113,151,0,15.5
7,-113,151,0,14.6
8,-113,151,0,10
6,-114,151,0,15.4
7,-114,151,0,14.4
8,-114,151,0,9.9
6,-115,151,0,15.4
7,-115,151,0,14.2
8,-115,151,0,9.8
6,-116,151,0,15.2
7,-116,151,0,14.1
8,-116,151,0,9.7
6,-117,151,0,15
7,-117,151,0,14.1
8,-117,151,0,9.7
6,-118,151,0,14.2
7,-118,151,0,14.1
8,-118,151,0,9.6
6,-119,151,0,14.1
7,-119,151,0,13.8
8,-119,151,0,9.5
6,-120,151,0,14
7,-120,151,0,13.8
8,-120,151,0,9.1
6,-121,151,0,13.8
7,-121,151,0,13.7
8,-121,151,0,9
6,-122,151,0,13.6
7,-122,151,0,13.6
8,-122,151,0,8.7
6,-123,151,0,13
7,-123,151,0,13.4
8,-123,151,0,8.5
6,-124,151,0,13
7,-124,151,0,13.1
8,-124,151,0,8.5
6,-125,151,0,12.9
7,-125,151,0,12.9
8,-125,151,0,8.5
6,-126,151,0,12.9
7,-126,151,0,12.8
8,-126,151,0,8.5
6,-127,151,0,12.1
7,-127,151,0,12.6
8,-127,151,0,8.5
6,-128,151,0,11.8
7,-128,151,0,12.5
8,-128,151,0,8.5
6,-129,151,0,11.8
7,-129,151,0,12.4
8,-129,151,0,8.5
6,-130,151,0,11.4
7,-130,151,0,12.1
8,-130,151,0,8.4
6,-131,151,0,11.1
7,-131,151,0,12.1
8,-131,151,0,8.2
6,-132,151,0,11
7,-132,151,0,12
8,-132,151,0,8.2
6,-133,151,0,11
7,-133,151,0,11.9
8,-133,151,0,8.2
6,-134,151,0,10.9
7,-134,151,0,11.8
8,-134,151,0,7.9
6,-135,151,0,10.9
7,-135,151,0,11.6
8,-135,151,0,7.9
6,-136,151,0,10.7
7,-136,151,0,11.6
8,-136,151,0,7.8
6,-137,151,0,10.5
7,-137,151,0,11.3
8,-137,151,0,7.5
6,-138,151,0,9.7
7,-138,151,0,11
8,-138,151,0,7.4
6,-139,151,0,9.5
7,-139,151,0,11
8,-139,151,0,7.4
6,-140,151,0,9.4
7,-140,151,0,11
8,-140,151,0,7.4
6,-95,152,0,18.9
7,-95,152,0,15.9
8,-95,152,0,11.7
6,-96,152,0,18.8
7,-96,152,0,15.7
8,-96,152,0,11.5
6,-97,152,0,18.5
7,-97,152,0,15.4
8,-97,152,0,11.2
6,-98,152,0,17.7
7,-98,152,0,15.4
8,-98,152,0,11.2
6,-99,152,0,17.7
7,-99,152,0,15.3
8,-99,152,0,10.9
6,-100,152,0,17.4
7,-100,152,0,15.2
8,-100,152,0,10.9
6,-101,152,0,17.3
7,-101,152,0,15.2
8,-101,152,0,10.9
6,-102,152,0,17.1
7,-102,152,0,15.1
8,-102,152,0,10.8
6,-103,152,0,16.9
7,-103,152,0,15.1
8,-103,152,0,10.8
6,-104,152,0,16.8
7,-104,152,0,15.1
8,-104,152,0,10.8
6,-105,152,0,16.8
7,-105,152,0,15.1
8,-105,152,0,10.8
6,-106,152,0,16.5
7,-106,152,0,14.9
8,-106,152,0,10.7
6,-107,152,0,16.3
7,-107,152,0,14.8
8,-107,152,0,10.5
6,-108,152,0,16.1
7,-108,152,0,14.8
8,-108,152,0,10.5
6,-109,152,0,15.8
7,-109,152,0,14.8
8,-109,152,0,10.5
6,-110,152,0,15.6
7,-110,152,0,14.8
8,-110,152,0,10.3
6,-111,152,0,15.6
7,-111,152,0,14.6
8,-111,152,0,10.3
6,-112,152,0,15.6
7,-112,152,0,14.4
8,-112,152,0,10.1
6,-113,152,0,15.5
7,-113,152,0,14.2
8,-113,152,0,9.7
6,-114,152,0,15.3
7,-114,152,0,14.2
8,-114,152,0,9.6
6,-115,152,0,15.2
7,-115,152,0,14.2
8,-115,152,0,9.6
6,-116,152,0,15
7,-116,152,0,14
8,-116,152,0,9.5
6,-117,152,0,14.8
7,-117,152,0,13.9
8,-117,152,0,9.5
6,-118,152,0,13.9
7,-118,152,0,13.9
8,-118,152,0,9.3
6,-119,152,0,13.9
7,-119,152,0,13.7
8,-119,152,0,9.1
6,-120,152,0,13.7
7,-120,152,0,13.6
8,-120,152,0,8.7
6,-121,152,0,13.5
7,-121,152,0,13.5
8,-121,152,0,8.6
6,-122,152,0,13.5
7,-122,152,0,13.2
8,-122,152,0,8.5
6,-123,152,0,12.9
7,-123,152,0,12.8
8,-123,152,0,8.3
6,-124,152,0,12.8
7,-124,152,0,12.8
8,-124,152,0,8.3
6,-125,152,0,12.7
7,-125,152,0,12.7
8,-125,152,0,8.3
6,-126,152,0,12.7
7,-126,152,0,12.7
8,-126,152,0,8.2
6,-127,152,0,12
7,-127,152,0,12.5
8,-127,152,0,8.2
6,-128,152,0,11.7
7,-128,152,0,12.4
8,-128,152,0,8.1
6,-129,152,0,11.7
7,-129,152,0,12.3
8,-129,152,0,8
6,-130,152,0,11.2
7,-130,152,0,12
8,-130,152,0,8
6,-131,152,0,10.9
7,-131,152,0,11.9
8,-131,152,0,7.9
6,-132,152,0,10.9
7,-132,152,0,11.8
8,-132,152,0,7.8
6,-133,152,0,10.8
7,-133,152,0,11.7
8,-133,152,0,7.8
6,-134,152,0,10.8
7,-134,152,0,11.6
8,-134,152,0,7.5
6,-135,152,0,10.7
7,-135,152,0,11.3
8,-135,152,0,7.5
6,-136,152,0,10.5
7,-136,152,0,11.3
8,-136,152,0,7.5
6,-137,152,0,10.4
7,-137,152,0,11.1
8,-137,152,0,7.4
6,-138,152,0,9.6
7,-138,152,0,11
8,-138,152,0,7.3
6,-139,152,0,9.4
7,-139,152,0,11
8,-139,152,0,7.2
6,-140,152,0,9.4
7,-140,152,0,11
8,-140,152,0,7.2
6,-95,153,0,18.6
7,-95,153,0,15.6
8,-95,153,0,11.3
6,-96,153,0,18.3
7,-96,153,0,15.5
8,-96,153,0,11.2
6,-97,153,0,18.1
7,-97,153,0,15.3
8,-97,153,0,10.8
6,-98,153,0,17.2
7,-98,153,0,15.3
8,-98,153,0,10.7
6,-99,153,0,17.2
7,-99,153,0,15.2
8,-99,153,0,10.7
6,-100,153,0,16.9
7,-100,153,0,15.2
8,-100,153,0,10.7
6,-101,153,0,16.8
7,-101,153,0,15.1
8,-101,153,0,10.7
6,-102,153,0,16.7
7,-102,153,0,15.1
8,-102,153,0,10.6
6,-103,153,0,16.7
7,-103,153,0,15
8,-103,153,0,10.5
